,spend,Impressions,leads,link_clicks,reach,Agency Tiers
3139,8.11,619,0,0,529,4
3140,16.17,1032,0,9,997,4
3141,54.37,1755,0,9,1683,4
3142,16.05,540,1,11,504,4
3143,64.22,3045,1,35,2845,4
3144,30.65,1619,1,8,1478,4
3145,32.33,1920,1,9,1705,4
3146,41.68,1916,1,31,1724,4
3147,65.41,2678,1,16,2507,4
3148,54.91,2507,1,25,2418,4
3149,57.22,1970,1,15,1834,4
3150,32.56,1215,0,5,1117,4
3151,65.05,3868,1,16,3701,4
3152,49.49,2308,1,18,1991,4
3153,24.0,865,0,11,817,4
3154,65.69,2570,1,29,2364,4
3155,65.56,1982,1,12,1802,4
3156,16.23,1040,1,11,992,4
3157,47.39,1963,1,11,1813,4
3158,48.2,3010,1,31,2778,4
3159,16.4,1142,1,19,1050,4
3160,32.41,1724,1,18,1643,4
3161,49.46,1939,0,7,1759,4
3162,64.0,3029,1,22,2900,4
3163,6.79,257,0,2,247,4
3164,33.27,1053,1,15,989,4
3165,24.2,802,0,5,757,4
3166,16.08,740,1,9,722,4
3167,49.19,1497,0,11,1345,4
3168,15.93,1210,1,17,1169,4
3169,8.24,300,0,2,298,4
3170,56.25,2882,0,20,2694,4
3171,32.15,2223,1,8,2023,4
3172,16.02,693,1,6,678,4
3173,97.37,4284,1,26,4115,4
3174,66.61,2775,1,18,2551,4
3175,31.64,962,1,8,883,4
3176,32.61,1530,1,22,1471,4
3177,64.68,3187,1,31,2961,4
3178,7.06,225,0,6,207,4
3179,32.37,967,1,19,920,4
3180,31.25,2558,1,14,2420,4
3181,31.72,1806,1,6,1701,4
3182,73.44,3494,1,27,3271,4
3183,7.46,545,0,3,486,4
3184,98.2,3382,1,15,3235,4
3185,23.66,839,0,8,780,4
3186,31.9,1570,1,20,1493,4
3187,31.85,1283,1,10,1257,4
3188,15.77,883,1,10,852,4
3189,16.25,647,1,5,636,4
3190,65.5,3498,1,33,3288,4
3191,86.91,3596,0,18,3353,4
3192,6.92,255,0,3,234,4
3193,49.13,1940,1,15,1819,4
3194,16.1,610,1,11,586,4
3195,64.27,2097,0,9,1926,4
3196,6.81,468,0,1,426,4
3197,49.25,2558,1,21,2408,4
3198,62.15,3773,1,22,3569,4
3199,65.86,3476,1,13,3359,4
3200,32.87,2163,1,18,2092,4
3201,64.97,3382,1,25,3281,4
3202,48.47,2307,1,22,2124,4
3203,32.22,1896,1,12,1762,4
3204,17.15,487,1,12,430,4
3205,48.32,2131,1,29,2025,4
3206,65.02,2336,1,19,2166,4
3207,33.95,1587,1,24,1531,4
3208,66.59,3690,1,31,3498,4
3209,64.25,3163,1,26,2987,4
3210,7.17,283,1,4,266,4
3211,24.48,1183,1,8,1118,4
3212,31.36,1842,1,11,1703,4
3213,41.33,1369,0,8,1250,4
3214,85.57,3882,1,33,3677,4
3215,48.71,1807,1,11,1612,4
3216,40.75,1989,0,17,1817,4
3217,75.69,2298,1,20,2175,4
3218,56.61,2071,0,14,1830,4
3219,6.89,238,0,4,223,4
3220,56.15,2072,1,16,1901,4
3221,32.39,1693,1,18,1602,4
3222,7.17,302,1,3,294,4
3223,16.33,475,0,3,433,4
3224,24.57,1014,1,8,913,4
3225,52.48,2455,0,14,2324,4
3226,15.78,573,1,9,549,4
3227,40.15,1424,0,9,1343,4
3228,33.22,650,1,4,634,4
3229,45.08,1851,0,21,1722,4
3230,16.02,1135,1,9,1089,4
3231,48.79,1851,1,17,1743,4
3232,31.08,2573,1,64,2315,4
3233,64.13,3129,1,16,2917,4
3234,64.94,2943,1,31,2676,4
3235,65.05,2849,1,23,2684,4
3236,47.84,2374,1,30,2263,4
3237,49.26,3435,1,34,3251,4
3238,31.67,1412,1,17,1264,4
3239,7.27,256,0,2,250,4
3240,7.77,431,0,1,377,4
3241,75.97,2692,1,38,2463,4
3242,48.7,2166,1,17,2006,4
3243,16.27,615,1,10,600,4
3244,37.02,685,0,2,602,4
3245,32.77,1986,1,14,1868,4
3246,51.97,2883,1,20,2733,4
3247,63.79,4127,1,45,3964,4
3248,32.27,1244,1,4,1197,4
3249,63.59,2107,1,18,2001,4
3250,41.08,1996,1,25,1746,4
3251,63.6,2051,1,16,1860,4
3252,94.2,4074,1,25,3853,4
3253,49.23,3022,0,14,2782,4
3254,64.22,4596,1,44,4312,4
3255,65.29,2775,1,16,2662,4
3256,39.11,1301,1,17,1176,4
3257,56.57,1643,1,13,1476,4
3258,63.57,2371,1,10,2280,4
3259,30.12,1495,1,13,1401,4
3260,65.37,2293,1,11,2188,4
3261,53.61,3446,1,36,3210,4
3262,45.38,1521,1,20,1389,4
3263,48.32,2658,1,10,2533,4
3264,32.27,1807,0,6,1724,4
3265,48.17,2473,1,35,2366,4
3266,82.43,4590,1,35,4245,4
3267,48.54,2424,1,25,2245,4
3268,30.57,1077,0,8,1037,4
3269,25.44,1102,1,6,1077,4
3270,31.79,1651,0,10,1586,4
3271,15.89,792,1,4,767,4
3272,65.8,1931,1,21,1771,4
3273,35.83,1450,1,16,1414,4
3274,31.85,1802,1,25,1718,4
3275,7.3,313,0,4,298,4
3276,40.15,1722,1,19,1509,4
3277,16.54,716,1,8,674,4
3278,39.83,2034,1,29,1856,4
3279,7.12,374,0,0,364,4
3280,66.14,4025,1,18,3907,4
3281,93.63,3817,1,22,3656,4
3282,53.22,2246,1,17,2136,4
3283,30.8,1586,1,5,1483,4
3284,6.9,207,0,5,197,4
3285,65.12,2238,1,12,2105,4
3286,52.52,2163,1,25,2033,4
3287,71.55,3798,1,33,3554,4
3288,24.85,843,1,8,763,4
3289,32.06,2440,1,12,2336,4
3290,7.34,206,0,1,190,4
3291,64.39,3737,1,30,3485,4
3292,39.98,1580,0,9,1458,4
3293,0.35,11,1,1,11,4
3294,49.53,1221,0,7,1052,4
3295,62.92,2647,1,15,2493,4
3296,49.15,1935,0,15,1842,4
3297,15.54,849,0,5,816,4
3298,66.22,4343,1,39,4137,4
3299,41.37,1247,0,12,1151,4
3300,55.74,2963,1,19,2802,4
3301,40.83,1882,1,15,1757,4
3302,8.24,293,1,6,287,4
3303,32.56,741,0,6,675,4
3304,24.16,1080,1,12,1041,4
3305,49.92,2366,1,21,2226,4
3306,49.41,2054,1,24,1946,4
3307,48.43,2562,1,8,2353,4
3308,6.96,241,0,6,225,4
3309,37.36,1277,1,14,1220,4
3310,65.77,2840,1,19,2717,4
3311,32.22,1943,1,17,1852,4
3312,6.8,229,0,3,224,4
3313,44.72,1703,0,8,1587,4
3314,37.7,1126,1,6,1042,4
3315,32.6,974,1,10,930,4
3316,30.98,1392,1,13,1318,4
3317,49.97,2567,1,40,2444,4
3318,29.64,829,0,11,779,4
3319,6.93,297,0,1,285,4
3320,32.86,2249,1,39,2137,4
3321,24.17,908,1,13,849,4
3322,32.15,1487,0,12,1386,4
3323,67.1,3750,1,45,3573,4
3324,93.16,4047,1,15,3828,4
3325,16.47,754,0,5,724,4
3326,6.92,226,0,2,215,4
3327,7.92,724,0,2,682,4
3328,24.73,1256,1,12,1221,4
3329,15.82,420,1,6,365,4
3330,63.86,2886,1,34,2729,4
3331,16.41,560,0,5,527,4
3332,67.75,2684,1,21,2516,4
3333,97.14,2890,1,12,2696,4
3334,64.32,2951,1,21,2786,4
3335,32.81,1070,1,12,1013,4
3336,66.66,3353,1,32,3140,4
3337,55.88,2793,0,20,2575,4
3338,63.45,2344,1,14,2178,4
3339,34.0,1027,1,18,954,4
3340,73.61,3734,1,34,3541,4
3341,63.7,2501,1,14,2305,4
3342,48.54,2527,1,25,2321,4
3343,15.98,1188,1,16,1118,4
3344,63.91,1983,1,15,1825,4
3345,7.22,290,1,4,264,4
3346,41.96,1120,1,17,1042,4
3347,83.51,4306,1,32,4034,4
3348,24.44,1026,1,8,966,4
3349,24.37,1131,1,14,1060,4
3350,7.07,163,0,2,161,4
3351,63.93,1720,1,13,1606,4
3352,16.39,989,1,6,942,4
3353,32.09,1691,1,18,1535,4
3354,32.27,2801,1,91,2490,4
3355,64.75,3079,1,27,2908,4
3356,16.48,985,1,18,864,4
3357,7.3,405,0,3,381,4
3358,48.25,1694,1,26,1600,4
3359,31.76,1855,1,10,1760,4
3360,31.61,2412,1,17,2304,4
3361,32.1,1160,1,8,1120,4
3362,32.45,1595,1,11,1497,4
3363,6.83,278,1,4,258,4
3364,62.32,2818,1,36,2579,4
3365,32.22,1219,1,14,1157,4
3366,63.71,1964,1,16,1838,4
3367,6.81,251,0,4,243,4
3368,22.86,935,1,6,864,4
3369,41.37,1350,0,11,1249,4
3370,66.1,2922,1,35,2652,4
3371,59.16,2692,1,44,2505,4
3372,65.4,3593,1,27,3426,4
3373,55.65,2067,0,10,1882,4
3374,99.91,3941,1,10,3800,4
3375,64.19,3306,1,24,3191,4
3376,49.16,2720,1,33,2635,4
3377,31.85,1453,1,15,1389,4
3378,31.41,1365,0,10,1257,4
3379,64.8,2106,1,15,1977,4
3380,65.2,3200,1,15,3072,4
3381,32.73,1071,1,5,1007,4
3382,16.47,515,1,10,498,4
3383,45.63,1797,1,14,1668,4
3384,82.22,4137,1,37,3882,4
3385,32.24,1262,0,13,1217,4
3386,64.35,3532,0,19,3305,4
3387,29.41,1040,1,12,968,4
3388,32.07,1590,1,9,1496,4
3389,25.36,1111,1,12,1082,4
3390,7.09,303,0,3,276,4
3391,32.8,1659,1,15,1574,4
3392,32.4,1473,1,7,1380,4
3393,40.71,1784,1,21,1635,4
3394,31.2,1704,1,10,1589,4
3395,50.05,2100,1,25,2022,4
3396,42.95,1965,1,15,1741,4
3397,32.74,1117,1,10,1037,4
3398,16.25,879,1,19,796,4
3399,59.89,4137,1,21,3829,4
3400,75.11,4080,1,21,3860,4
3401,32.59,1152,1,5,1112,4
3402,62.88,3100,1,24,2682,4
3403,61.8,1776,0,10,1695,4
3404,50.29,2352,1,26,2248,4
3405,99.15,3723,1,26,3604,4
3406,16.21,839,1,16,772,4
3407,6.86,272,0,2,255,4
3408,6.94,189,0,6,182,4
3409,41.71,1229,0,8,1114,4
3410,66.93,3011,1,19,2789,4
3411,22.56,951,1,11,882,4
3412,64.75,2447,1,11,2220,4
3413,46.43,2117,0,14,1999,4
3414,29.31,1205,0,10,1150,4
3415,32.83,1346,1,13,1290,4
3416,15.9,643,1,14,627,4
3417,48.65,2443,1,36,2332,4
3418,48.81,2914,1,36,2743,4
3419,49.16,2129,1,21,1889,4
3420,99.11,4370,1,23,4173,4
3421,49.81,2187,1,20,2084,4
3422,24.0,1046,0,3,975,4
3423,9.16,300,0,2,293,4
3424,67.56,3847,1,16,3673,4
3425,31.77,2087,1,14,1920,4
3426,64.51,3374,1,24,3247,4
3427,62.94,3601,1,18,3430,4
3428,7.37,173,0,4,162,4
3429,32.74,1203,1,16,1059,4
3430,35.33,1268,1,11,1208,4
3431,23.64,824,1,6,729,4
3432,16.16,945,1,19,891,4
3433,84.53,5209,1,35,4764,4
3434,60.55,2923,1,31,2792,4
3435,62.16,3750,1,30,3570,4
3436,31.28,869,1,8,827,4
3437,15.78,815,1,8,779,4
3438,49.94,1879,1,11,1686,4
3439,41.88,1930,1,20,1816,4
3440,25.24,1534,1,21,1494,4
3441,66.62,3443,1,23,3305,4
3442,49.04,2096,1,31,1908,4
3443,62.97,1936,1,14,1720,4
3444,15.91,938,1,6,890,4
3445,17.12,513,0,4,447,4
3446,48.58,2069,1,10,1879,4
3447,16.05,763,1,8,724,4
3448,48.71,2013,1,28,1885,4
3449,65.45,1977,1,14,1874,4
3450,24.68,937,1,14,890,4
3451,65.87,2683,1,37,2455,4
3452,32.21,1568,1,12,1505,4
3453,7.35,267,0,3,254,4
3454,65.15,2630,1,12,2476,4
3455,59.09,2906,1,16,2719,4
3456,6.51,225,0,1,212,4
3457,75.54,3404,1,15,3014,4
3458,18.57,704,1,21,675,4
3459,49.27,2414,1,13,2244,4
3460,30.64,1889,1,18,1834,4
3461,49.02,1942,0,8,1826,4
3462,64.83,3836,1,18,3636,4
3463,74.5,2957,1,43,2722,4
3464,16.6,512,0,2,504,4
3465,43.65,1720,0,13,1587,4
3466,73.99,3527,1,27,3359,4
3467,48.55,1783,1,12,1659,4
3468,62.51,4880,1,40,4583,4
3469,15.93,830,1,11,800,4
3470,49.45,2450,1,26,2217,4
3471,49.54,2330,1,23,2217,4
3472,18.57,938,1,38,887,4
3473,7.05,242,1,5,228,4
3474,75.61,3466,1,14,3052,4
3475,50.21,1967,1,18,1847,4
3476,32.89,1083,1,6,1003,4
3477,38.7,2268,1,10,2016,4
3478,16.18,974,1,22,922,4
3479,40.9,1240,0,11,1149,4
3480,32.89,1639,1,20,1516,4
3481,40.67,1508,0,8,1406,4
3482,7.2,324,1,4,315,4
3483,34.0,2403,0,11,2182,4
3484,65.35,3320,1,42,3208,4
3485,68.26,2106,1,18,1972,4
3486,33.14,1715,1,10,1621,4
3487,6.91,207,0,4,195,4
3488,33.43,1754,0,13,1693,4
3489,15.73,576,1,6,539,4
3490,31.09,1669,0,10,1547,4
3491,30.95,1205,1,13,1037,4
3492,47.56,2081,0,15,1950,4
3493,64.48,2631,1,18,2401,4
3494,16.13,1024,1,20,944,4
3495,63.99,2647,1,16,2452,4
3496,62.86,2561,1,11,2408,4
3497,94.03,3398,1,14,3149,4
3498,65.96,4423,1,23,4323,4
3499,24.11,1203,1,14,1137,4
3500,6.82,231,1,3,218,4
3501,23.57,1486,1,9,1372,4
3502,87.55,4091,1,36,3792,4
3503,15.7,646,0,2,622,4
3504,24.02,860,0,9,801,4
3505,6.91,243,1,7,229,4
3506,64.22,2088,1,13,1956,4
3507,36.19,1015,0,17,983,4
3508,64.38,3062,1,12,2974,4
3509,6.94,234,1,8,208,4
3510,48.15,2182,1,11,2012,4
3511,65.54,3401,1,36,3222,4
3512,31.88,1587,1,18,1428,4
3513,49.76,1932,1,15,1667,4
3514,49.08,2821,1,35,2571,4
3515,30.98,1151,1,17,1101,4
3516,65.22,4866,1,25,4723,4
3517,41.65,1500,1,17,1342,4
3518,24.38,746,1,7,701,4
3519,6.87,215,1,5,207,4
3520,48.79,2280,1,24,2227,4
3521,6.87,336,0,6,319,4
3522,15.88,532,1,6,492,4
3523,31.89,1853,1,12,1781,4
3524,66.09,3013,1,40,2859,4
3525,6.91,301,0,2,283,4
3526,41.62,1181,0,6,1100,4
3527,6.46,283,1,3,270,4
3528,52.13,2647,1,25,2421,4
3529,67.15,2363,1,14,2134,4
3530,31.21,1857,1,35,1661,4
3531,32.86,1431,1,11,1381,4
3532,42.72,1323,1,9,1240,4
3533,34.79,2622,1,19,2530,4
3534,63.46,2161,1,26,1992,4
3535,65.5,3704,1,45,3555,4
3536,65.41,3115,1,25,2964,4
3537,8.13,553,0,4,524,4
3538,64.54,2893,1,19,2631,4
3539,16.23,525,1,5,511,4
3540,7.03,287,1,5,272,4
3541,64.16,3710,1,33,3487,4
3542,49.61,2568,1,18,2422,4
3543,42.13,1365,0,9,1241,4
3544,31.85,1110,0,6,1064,4
3545,30.43,1409,1,13,1313,4
3546,16.15,744,1,12,707,4
3547,6.86,180,0,2,167,4
3548,32.41,1520,1,23,1356,4
3549,15.81,597,1,5,561,4
3550,66.5,2089,1,12,1940,4
3551,16.32,457,1,9,430,4
3552,64.91,1635,1,12,1533,4
3553,41.44,2045,1,23,1892,4
3554,24.57,1438,0,6,1393,4
3555,65.21,2464,1,19,2256,4
3556,62.91,3564,1,16,3365,4
3557,7.17,390,0,3,377,4
3558,31.48,845,0,6,813,4
3559,6.84,195,0,2,179,4
3560,35.3,2032,0,12,1861,4
3561,105.65,6130,1,81,5699,4
3562,15.83,679,0,5,628,4
3563,65.96,3082,1,38,2917,4
3564,48.66,2217,1,23,2052,4
3565,63.82,3105,1,30,2834,4
3566,24.57,1005,1,8,982,4
3567,34.34,2574,1,19,2305,4
3568,37.03,1558,1,17,1422,4
3569,52.43,2661,1,31,2469,4
3570,31.57,1570,1,15,1515,4
3571,18.89,1057,1,30,1003,4
3572,15.71,660,0,3,628,4
3573,64.1,2689,1,14,2488,4
3574,22.78,856,1,12,780,4
3575,49.52,2308,1,16,2025,4
3576,15.46,590,0,9,569,4
3577,17.46,386,1,2,348,4
3578,32.87,1718,1,15,1638,4
3579,57.98,2390,1,21,2232,4
3580,7.08,234,0,0,222,4
3581,0.0,0,0,0,0,4
3582,64.39,3165,1,20,2979,4
3583,31.41,2572,1,32,2389,4
3584,32.42,1615,1,10,1565,4
3585,49.43,2069,0,12,1919,4
3586,7.03,240,1,3,230,4
3587,65.89,2449,0,12,2324,4
3588,48.93,2139,1,19,1999,4
3589,63.96,2502,0,28,2286,4
3590,16.48,853,0,5,804,4
3591,15.91,734,0,6,700,4
3592,33.52,1204,1,13,1076,4
3593,50.22,2053,1,36,1888,4
3594,31.45,1674,1,22,1622,4
3595,41.22,1238,1,11,1128,4
3596,67.27,2604,1,23,2363,4
3597,65.31,2640,1,18,2498,4
3598,99.65,4252,1,16,4089,4
3599,48.58,2794,1,36,2582,4
3600,16.06,743,1,7,721,4
3601,23.99,1422,1,14,1383,4
3602,62.92,2655,1,25,2498,4
3603,16.18,643,1,6,616,4
3604,63.67,3258,1,22,3097,4
3605,0.0,0,0,0,0,4
3606,15.73,824,1,5,788,4
3607,40.69,2238,1,24,2005,4
3608,49.55,2029,1,20,1830,4
3609,6.96,322,0,4,265,4
3610,50.34,2744,1,27,2575,4
3611,56.04,2171,0,13,1952,4
3612,15.98,744,1,9,700,4
3613,32.59,1562,1,10,1380,4
3614,37.9,2237,1,15,2028,4
3615,16.07,658,1,3,632,4
3616,48.5,2081,0,16,1999,4
3617,15.61,860,1,4,813,4
3618,32.15,1443,1,9,1348,4
3619,25.13,1018,0,10,953,4
3620,29.72,1280,1,4,1199,4
3621,48.31,2030,0,11,1797,4
3622,32.04,1850,0,26,1739,4
3623,31.88,1940,1,14,1838,4
3624,55.09,2611,1,13,2336,4
3625,39.09,1035,1,12,906,4
3626,31.88,1369,1,20,1298,4
3627,49.83,2286,1,19,2212,4
3628,74.93,2231,1,19,2073,4
3629,62.64,3504,1,14,3333,4
3630,32.11,1620,1,17,1562,4
3631,47.72,2304,0,16,2174,4
3632,16.4,715,1,6,663,4
3633,50.53,2298,1,28,2159,4
3634,15.8,541,0,5,520,4
3635,7.04,167,0,1,153,4
3636,65.43,2980,1,21,2841,4
3637,24.18,1077,0,7,992,4
3638,65.71,2255,1,24,2095,4
3639,66.78,3658,1,21,3342,4
3640,25.67,1478,1,26,1437,4
3641,49.91,2147,1,28,2065,4
3642,48.84,2349,1,29,2136,4
3643,31.38,1725,0,11,1617,4
3644,54.46,2750,1,33,2483,4
3645,6.71,228,0,2,212,4
3646,6.83,224,0,1,209,4
3647,31.26,1766,1,16,1676,4
3648,66.19,2776,1,17,2659,4
3649,6.86,288,0,4,272,4
3650,15.84,1305,1,22,1250,4
3651,32.12,1892,0,7,1772,4
3652,49.43,2244,1,25,2138,4
3653,47.46,3270,1,30,3023,4
3654,31.78,1085,1,13,894,4
3655,40.53,1148,1,14,1053,4
3656,66.03,3640,1,51,3420,4
3657,33.99,1749,1,47,1615,4
3658,65.0,3409,1,70,3000,4
3659,65.38,2491,1,34,2298,4
3660,50.05,1871,1,17,1635,4
3661,30.66,895,1,9,841,4
3662,25.13,1111,1,8,1050,4
3663,41.26,1680,1,23,1531,4
3664,24.57,685,0,5,640,4
3665,49.15,3190,1,25,3012,4
3666,63.14,3411,1,25,3213,4
3667,65.26,3501,1,10,3223,4
3668,59.77,3064,1,34,2852,4
3669,32.91,1246,1,8,1152,4
3670,7.12,216,0,3,209,4
3671,63.25,2769,1,10,2625,4
3672,7.0,279,1,2,257,4
3673,32.42,1571,1,14,1467,4
3674,7.3,312,0,1,292,4
3675,7.33,212,0,1,206,4
3676,65.82,2826,1,28,2748,4
3677,59.23,2980,1,28,2753,4
3678,16.07,732,1,21,642,4
3679,42.23,1144,0,12,1056,4
3680,36.82,2119,1,11,2027,4
3681,15.59,878,1,13,804,4
3682,67.32,2272,1,12,2087,4
3683,30.97,1191,0,6,1119,4
3684,6.87,328,0,2,308,4
3685,31.81,2049,1,25,1913,4
3686,32.78,1176,1,11,1091,4
3687,41.03,1501,0,16,1439,4
3688,16.36,655,1,6,627,4
3689,35.53,1730,1,11,1613,4
3690,32.38,1330,1,23,1276,4
3691,63.81,3131,1,22,2916,4
3692,49.81,2030,1,23,1896,4
3693,48.4,1781,0,16,1635,4
3694,42.15,2034,0,18,1779,4
3695,65.1,3505,1,37,3341,4
3696,50.39,2351,1,22,2199,4
3697,24.49,905,0,8,832,4
3698,63.54,2462,0,23,2310,4
3699,40.61,1222,1,9,1167,4
3700,10.81,318,1,5,308,4
3701,47.97,2186,1,26,2067,4
3702,65.03,2218,1,27,1976,4
3703,61.76,2601,0,16,2454,4
3704,33.25,2089,1,13,1994,4
3705,31.77,1190,1,8,1152,4
3706,7.07,245,0,1,238,4
3707,31.84,1842,1,11,1739,4
3708,32.32,2008,0,12,1829,4
3709,41.54,2372,0,19,2260,4
3710,64.74,3321,1,23,3102,4
3711,18.55,987,1,22,920,4
3712,32.69,1101,1,10,1019,4
3713,31.99,2359,1,16,2236,4
3714,66.37,2814,1,45,2577,4
3715,39.21,1127,0,13,1064,4
3716,48.56,2992,1,17,2912,4
3717,41.11,2133,1,28,1981,4
3718,48.86,2341,1,12,2181,4
3719,64.14,2632,1,17,2397,4
3720,63.12,3036,1,48,2677,4
3721,31.67,1288,1,17,1130,4
3722,28.57,1736,0,11,1626,4
3723,64.39,4530,1,48,4246,4
3724,32.22,1284,0,9,1224,4
3725,51.69,2698,1,15,2429,4
3726,66.97,3050,1,34,2815,4
3727,15.87,621,0,4,601,4
3728,48.33,2202,1,14,2107,4
3729,63.49,3316,1,24,3162,4
3730,32.28,2109,1,14,1909,4
3731,32.0,1185,1,10,1122,4
3732,64.67,3012,1,25,2746,4
3733,63.37,2449,1,22,2170,4
3734,48.18,1920,1,16,1755,4
3735,64.85,2890,1,18,2604,4
3736,49.0,1814,1,20,1678,4
3737,65.65,2674,1,19,2552,4
3738,57.4,2604,1,21,2529,4
3739,48.42,2642,1,31,2433,4
3740,64.79,3402,1,19,3223,4
3741,55.44,1937,1,11,1782,4
3742,6.98,243,0,0,222,4
3743,7.25,326,1,2,316,4
3744,12.85,592,0,3,573,4
3745,42.29,1917,1,24,1779,4
3746,15.8,1203,1,7,1140,4
3747,6.89,473,0,2,460,4
3748,50.16,2355,1,25,2247,4
3749,64.54,3298,1,24,3112,4
3750,15.82,839,1,15,815,4
3751,15.33,501,1,5,461,4
3752,38.8,1275,1,15,1238,4
3753,17.04,663,1,4,643,4
3754,69.05,3298,1,12,3143,4
3755,31.39,1507,1,14,1397,4
3756,32.43,2061,1,15,1954,4
3757,49.53,3099,1,28,2865,4
3758,6.77,491,0,1,460,4
3759,6.99,428,0,4,408,4
3760,69.12,2178,1,16,2046,4
3761,64.03,2207,1,11,2107,4
3762,32.12,2217,1,15,2155,4
3763,52.11,2235,1,24,2145,4
3764,7.01,250,1,2,228,4
3765,42.08,1877,1,22,1750,4
3766,63.63,2409,1,21,2236,4
3767,50.52,2452,1,22,2378,4
3768,67.72,3243,1,32,3097,4
3769,65.0,3642,1,42,3445,4
3770,71.96,2622,1,22,2438,4
3771,31.5,1776,1,13,1688,4
3772,7.01,306,0,3,279,4
3773,49.34,2260,1,32,2104,4
3774,30.78,2022,1,19,1946,4
3775,64.12,2253,1,14,2176,4
3776,65.7,2961,1,22,2838,4
3777,64.89,3602,1,26,3436,4
3778,24.9,1122,1,12,1052,4
3779,66.56,3431,1,31,3297,4
3780,16.03,724,1,6,717,4
3781,31.77,2680,1,15,2563,4
3782,63.52,3923,1,39,3754,4
3783,40.11,1630,1,14,1452,4
3784,49.13,2118,1,28,1984,4
3785,23.74,1035,0,8,961,4
3786,39.65,1936,1,26,1831,4
3787,48.87,1957,1,24,1877,4
3788,73.61,4501,1,47,3997,4
3789,48.71,2441,1,28,2316,4
3790,54.33,2526,1,26,2357,4
3791,8.05,959,0,3,910,4
3792,49.76,2664,1,32,2540,4
3793,50.06,2108,1,22,2043,4
3794,55.17,2111,0,14,1948,4
3795,63.95,4064,1,33,3798,4
3796,45.55,2104,1,28,1994,4
3797,6.79,305,0,5,295,4
3798,29.4,1716,1,11,1591,4
3799,24.16,840,0,10,785,4
3800,64.41,2656,0,19,2427,4
3801,55.66,2382,0,23,2230,4
3802,7.13,410,1,2,402,4
3803,32.5,1870,1,7,1729,4
3804,16.11,602,1,12,590,4
3805,66.04,2630,1,18,2506,4
3806,22.53,1142,0,5,1106,4
3807,66.31,3138,1,25,3009,4
3808,7.1,182,0,0,163,4
3809,56.45,2214,0,13,1883,4
3810,64.14,3213,1,29,2944,4
3811,29.52,1156,0,9,1109,4
3812,64.32,2209,1,18,2010,4
3813,71.58,3231,1,27,2953,4
3814,23.55,837,0,9,734,4
3815,31.46,1995,1,18,1917,4
3816,49.47,2362,1,18,2184,4
3817,40.07,1682,1,17,1590,4
3818,41.45,1294,1,10,1179,4
3819,32.4,1615,1,14,1444,4
3820,6.74,223,0,2,213,4
3821,31.24,1482,0,10,1394,4
3822,31.05,1934,1,20,1800,4
3823,62.8,3267,1,44,3059,4
3824,61.91,2364,0,15,2157,4
3825,32.25,2156,1,9,2073,4
3826,6.98,229,1,4,217,4
3827,49.11,2535,1,23,2344,4
3828,64.44,3691,1,23,3443,4
3829,41.79,1681,1,26,1479,4
3830,24.48,809,1,14,750,4
3831,66.42,2440,0,26,2335,4
3832,32.11,2181,1,13,2054,4
3833,64.94,3456,1,30,3304,4
3834,6.98,250,0,4,233,4
3835,28.19,1748,1,8,1624,4
3836,49.86,1950,1,21,1755,4
3837,64.96,3519,1,26,3400,4
3838,72.56,3903,1,34,3591,4
3839,24.21,844,0,3,759,4
3840,40.98,1636,0,26,1532,4
3841,65.92,3365,1,41,3187,4
3842,15.41,529,1,9,514,4
3843,6.96,285,0,3,271,4
3844,6.88,305,1,3,276,4
3845,74.05,3413,1,49,2920,4
3846,33.11,1350,1,17,1251,4
3847,51.56,2365,1,22,2226,4
3848,40.6,1913,1,22,1771,4
3849,44.42,1586,1,15,1484,4
3850,31.57,1525,1,9,1436,4
3851,7.04,210,0,2,198,4
3852,23.64,907,0,7,846,4
3853,15.92,586,1,10,563,4
3854,37.66,1172,0,6,1123,4
3855,32.27,1991,1,11,1929,4
3856,34.37,1459,1,16,1309,4
3857,33.28,1188,1,16,1130,4
3858,75.72,4053,1,39,3845,4
3859,29.58,1307,0,5,1154,4
3860,31.7,1514,1,16,1426,4
3861,32.17,1651,1,10,1371,4
3862,49.77,1848,1,15,1628,4
3863,55.95,2066,0,13,1904,4
3864,63.33,3398,1,17,3268,4
3865,60.57,3727,1,21,3606,4
3866,65.7,2637,1,15,2511,4
3867,36.68,1702,1,9,1572,4
3868,6.68,179,0,4,170,4
3869,71.35,3004,1,23,2772,4
3870,7.57,261,1,2,241,4
3871,49.63,2447,0,8,2211,4
3872,24.38,1006,0,6,917,4
3873,48.25,1917,1,14,1813,4
3874,60.19,2019,1,26,1824,4
3875,50.45,2773,1,19,2625,4
3876,15.51,538,1,3,510,4
3877,6.86,213,1,1,200,4
3878,57.3,2173,1,22,2006,4
3879,47.4,2089,1,21,1876,4
3880,64.6,3040,1,28,2662,4
3881,32.09,1454,1,16,1358,4
3882,16.41,698,1,12,687,4
3883,63.16,2873,1,34,2655,4
3884,49.19,2324,1,11,2204,4
3885,58.27,2916,1,19,2792,4
3886,6.61,498,0,0,438,4
3887,65.57,3613,0,22,3425,4
3888,30.73,1382,1,15,1266,4
3889,63.87,2754,1,18,2533,4
3890,40.75,1714,0,12,1562,4
3891,66.6,1779,0,7,1674,4
3892,69.02,3637,1,29,3400,4
3893,31.86,1736,1,13,1604,4
