,spend,Impressions,leads,link_clicks,reach,Agency Tiers
53529,55.59,1950,1,16,1807,3
53530,55.31,1671,0,14,1389,3
53531,36.18,1465,1,15,1308,3
53532,33.44,1441,1,18,1321,3
53533,34.1,1727,0,14,1614,3
53534,44.08,1453,0,10,1130,3
53535,62.54,2912,1,11,2485,3
53536,18.37,1064,1,8,980,3
53537,34.24,1766,1,11,1596,3
53538,42.84,1540,1,16,1324,3
53539,71.56,4687,1,26,4237,3
53540,55.44,2108,1,21,1784,3
53541,56.37,2188,1,18,1809,3
53542,33.82,1865,1,16,1637,3
53543,36.79,1262,1,18,1134,3
53544,52.49,1323,1,18,1214,3
53545,35.94,2028,1,18,1794,3
53546,59.1,2818,1,15,2595,3
53547,56.65,2654,1,24,2198,3
53548,49.65,2462,1,30,2215,3
53549,47.49,1741,1,15,1535,3
53550,9.05,692,0,14,663,3
53551,36.52,1155,1,10,1035,3
53552,52.38,1501,0,13,1335,3
53553,46.15,2471,1,15,2169,3
53554,33.13,1523,1,6,1438,3
53555,50.66,2042,1,25,1890,3
53556,35.06,1994,0,15,1754,3
53557,36.41,1311,1,18,1217,3
53558,39.05,1040,1,11,908,3
53559,56.74,2092,1,33,1868,3
53560,34.47,1990,1,8,1858,3
53561,52.12,1782,1,21,1590,3
53562,52.18,2380,1,16,2204,3
53563,17.46,652,1,21,585,3
53564,36.28,1389,1,9,1289,3
53565,65.02,2052,1,12,1845,3
53566,34.48,1850,1,13,1678,3
53567,35.95,1498,1,8,1377,3
53568,34.7,1784,1,16,1621,3
53569,52.81,1861,1,18,1642,3
53570,33.47,1949,1,18,1714,3
53571,38.69,1564,1,26,1386,3
53572,17.01,486,1,17,441,3
53573,38.05,1732,1,15,1618,3
53574,56.19,2423,1,18,2044,3
53575,35.85,1224,1,11,1099,3
53576,18.38,612,1,9,551,3
53577,18.99,595,0,4,538,3
53578,56.34,2576,1,15,2327,3
53579,54.62,2313,1,11,1868,3
53580,53.66,2051,1,24,1811,3
53581,31.81,1538,1,13,1370,3
53582,43.51,2026,1,20,1840,3
53583,64.66,2146,1,17,1912,3
53584,51.06,1864,1,30,1692,3
53585,34.44,1266,1,20,1196,3
53586,51.21,2573,1,27,2390,3
53587,45.6,1969,1,18,1747,3
53588,5.87,496,0,6,453,3
53589,35.46,1460,1,14,1318,3
53590,34.8,1425,1,26,1287,3
53591,34.09,1342,1,3,1203,3
53592,35.06,1692,1,13,1605,3
53593,28.43,761,1,16,725,3
53594,57.05,2054,1,19,1736,3
53595,30.86,1151,1,15,1063,3
53596,40.23,1543,0,4,1435,3
53597,52.97,2654,1,22,2323,3
53598,54.21,2230,1,14,2010,3
53599,41.24,1737,1,16,1541,3
53600,52.91,2329,1,22,1976,3
53601,10.4,838,0,10,787,3
53602,53.39,1887,1,17,1749,3
53603,16.91,626,0,2,583,3
53604,37.17,1423,1,18,1299,3
53605,62.93,3152,1,25,2852,3
53606,33.5,1886,1,12,1589,3
53607,57.31,3071,1,25,2639,3
53608,35.43,1255,1,9,1198,3
53609,8.71,809,0,19,738,3
53610,35.46,1592,1,16,1497,3
53611,36.77,1911,1,17,1660,3
53612,51.98,1487,1,15,1228,3
53613,34.55,1626,0,11,1451,3
53614,18.56,1077,1,15,958,3
53615,39.08,1062,1,16,897,3
53616,34.06,1600,1,16,1437,3
53617,34.56,1621,1,20,1441,3
53618,47.8,2100,1,21,1874,3
53619,33.4,1081,0,11,996,3
53620,8.88,623,0,14,584,3
53621,44.3,2208,1,16,1985,3
53622,54.12,1820,1,26,1595,3
53623,54.76,1867,1,18,1724,3
53624,25.81,1117,1,14,1025,3
53625,36.11,1960,1,14,1851,3
53626,52.77,2426,1,17,2182,3
53627,14.11,392,1,3,370,3
53628,52.82,3012,1,24,2797,3
53629,32.93,1709,0,9,1578,3
53630,66.99,2985,1,23,2715,3
53631,15.68,615,0,5,586,3
53632,32.72,1915,1,8,1828,3
53633,55.42,2053,1,32,1686,3
53634,51.97,2002,1,14,1681,3
53635,35.77,2015,1,29,1744,3
53636,69.36,3138,1,25,2845,3
53637,37.45,1392,1,9,1259,3
53638,6.13,508,0,3,461,3
53639,55.41,1497,1,19,1340,3
53640,34.9,1419,0,9,1252,3
53641,32.14,1774,0,3,1603,3
53642,34.87,2027,1,17,1872,3
53643,53.7,2000,1,36,1706,3
53644,6.02,570,0,3,502,3
53645,44.66,1941,1,22,1751,3
53646,16.62,676,1,12,600,3
53647,35.55,1455,1,14,1289,3
53648,32.64,1098,0,9,978,3
53649,69.74,3340,1,17,3080,3
53650,51.92,1624,1,16,1479,3
53651,39.94,1415,1,22,1225,3
53652,55.06,2221,1,21,1939,3
53653,65.29,2159,1,18,1978,3
53654,54.53,2942,1,57,2581,3
53655,35.3,1426,1,12,1339,3
53656,28.53,1192,1,16,1112,3
53657,53.65,3036,1,20,2590,3
53658,46.13,2285,1,18,1973,3
53659,67.45,3326,1,23,3029,3
53660,21.5,1172,1,6,1075,3
53661,37.03,1560,1,14,1420,3
53662,35.04,1781,1,20,1654,3
53663,58.24,2217,1,29,1949,3
53664,71.87,3492,1,25,3183,3
53665,50.41,1727,0,14,1470,3
53666,32.58,1427,1,12,1348,3
53667,33.95,1560,1,16,1448,3
53668,51.45,2109,1,22,1872,3
53669,18.59,658,1,6,597,3
53670,34.35,1822,1,18,1597,3
53671,31.75,1689,1,20,1472,3
53672,60.46,2836,1,24,2549,3
53673,17.24,953,1,11,865,3
53674,1.92,92,1,2,91,3
53675,16.72,741,0,2,667,3
53676,34.44,1627,1,11,1408,3
53677,35.83,1483,1,15,1367,3
53678,43.71,1718,1,12,1545,3
53679,51.2,3014,1,28,2633,3
53680,32.25,940,1,4,869,3
53681,19.89,657,0,6,604,3
53682,68.14,3470,1,16,3152,3
53683,51.75,2509,1,12,2217,3
53684,51.57,2842,1,12,2579,3
53685,61.53,2775,1,26,2557,3
53686,42.96,2048,1,23,1805,3
53687,51.7,2040,0,10,1760,3
53688,48.83,1619,0,11,1292,3
53689,34.94,1143,1,6,1041,3
53690,55.23,2314,1,15,2149,3
53691,31.19,1250,1,4,999,3
53692,53.92,1935,1,19,1494,3
53693,34.06,2432,1,36,2172,3
53694,45.58,2096,1,12,1818,3
53695,34.32,1266,1,10,1146,3
53696,34.63,1373,1,22,1276,3
53697,52.68,1817,1,11,1662,3
53698,6.58,610,0,2,576,3
53699,39.23,1365,1,20,1192,3
53700,33.46,1373,1,10,1179,3
53701,54.92,2006,1,19,1746,3
53702,5.41,194,1,1,189,3
53703,32.17,1325,1,15,1248,3
53704,60.99,2004,1,19,1800,3
53705,56.62,2244,1,31,1970,3
53706,33.34,1618,1,7,1265,3
53707,35.16,1114,1,11,995,3
53708,57.65,2263,1,19,1908,3
53709,37.33,1844,1,23,1697,3
53710,25.4,847,1,11,802,3
53711,33.25,909,1,10,773,3
53712,69.03,2992,1,27,2626,3
53713,55.62,2887,1,24,2562,3
53714,53.25,1745,1,11,1587,3
53715,33.55,1304,1,10,1095,3
53716,54.39,1831,1,12,1682,3
53717,33.59,1964,0,12,1865,3
53718,51.23,1632,1,18,1505,3
53719,54.76,2405,1,13,2077,3
53720,49.68,2046,1,11,1839,3
53721,33.93,1326,1,7,1225,3
53722,34.46,1342,1,14,1216,3
53723,68.93,3198,1,17,2869,3
53724,6.52,550,0,3,505,3
53725,33.66,1435,1,4,1190,3
53726,17.28,604,1,8,543,3
53727,62.01,2637,1,22,2398,3
53728,10.66,421,0,3,402,3
53729,56.19,2266,1,21,1956,3
53730,35.6,1971,1,13,1874,3
53731,32.94,953,1,2,856,3
53732,42.08,1628,1,12,1421,3
53733,35.39,1353,0,14,1190,3
53734,9.01,570,0,14,527,3
53735,53.21,2494,1,11,2229,3
53736,34.38,1062,0,7,963,3
53737,61.32,1898,1,19,1464,3
53738,40.28,1318,1,5,1201,3
53739,52.42,1775,1,14,1514,3
53740,34.25,1285,1,12,1178,3
53741,64.03,2939,1,19,2684,3
53742,31.78,1418,1,11,1307,3
53743,53.19,2454,1,16,1991,3
53744,54.07,1678,1,19,1508,3
53745,32.59,1620,1,11,1526,3
53746,52.37,1667,1,15,1508,3
53747,71.36,3434,1,9,3129,3
53748,33.33,1094,1,5,1017,3
53749,34.3,2098,1,21,1908,3
53750,42.2,643,0,7,613,3
53751,38.82,1606,1,15,1420,3
53752,27.4,724,1,9,675,3
53753,55.09,2004,1,12,1821,3
53754,10.47,352,0,5,326,3
53755,35.78,1445,1,15,1322,3
53756,34.36,1434,1,9,1252,3
53757,51.3,2316,1,10,2085,3
53758,33.09,1378,1,13,1219,3
53759,15.65,555,1,8,489,3
53760,16.85,713,1,4,612,3
53761,31.67,2285,1,18,2075,3
53762,38.45,1064,1,11,927,3
53763,52.24,1717,1,16,1401,3
53764,54.55,1813,1,17,1658,3
53765,18.02,609,1,11,546,3
53766,33.25,1591,1,9,1469,3
53767,40.96,1757,1,26,1548,3
53768,18.5,869,1,10,767,3
53769,36.85,1326,1,12,1179,3
53770,35.16,1980,1,19,1780,3
53771,65.26,2763,1,24,2504,3
53772,60.1,2773,1,7,2463,3
53773,31.5,954,0,7,889,3
53774,9.17,568,0,15,517,3
53775,73.07,2701,1,24,2270,3
53776,9.0,757,0,11,715,3
53777,37.52,1401,1,31,1166,3
53778,50.18,2043,1,12,1589,3
53779,16.81,781,1,4,709,3
53780,46.01,1890,1,19,1661,3
53781,35.24,1192,0,7,1110,3
53782,44.26,2317,1,26,2013,3
53783,35.47,1308,1,19,1219,3
53784,62.49,2626,1,13,2422,3
53785,35.64,1882,1,11,1683,3
53786,57.84,1988,1,25,1715,3
53787,54.71,2159,1,21,1881,3
53788,33.77,1266,1,8,1127,3
53789,54.95,2129,1,18,1917,3
53790,62.56,3481,1,20,3131,3
53791,51.14,2484,1,24,2190,3
53792,24.43,1036,0,6,999,3
53793,16.3,460,1,8,406,3
53794,50.3,1885,1,23,1622,3
53795,50.69,2205,1,20,1879,3
53796,35.25,1659,1,14,1432,3
53797,8.84,878,0,14,844,3
53798,34.96,1284,1,24,1191,3
53799,65.91,3864,1,20,3521,3
53800,32.49,1932,1,13,1845,3
53801,17.3,578,1,9,543,3
53802,64.02,3315,1,20,2811,3
53803,34.59,1496,1,14,1427,3
53804,51.38,2221,1,23,1997,3
53805,54.96,1865,1,14,1633,3
53806,55.56,1919,1,20,1764,3
53807,32.92,1385,1,5,1181,3
53808,35.81,1336,1,13,1222,3
53809,58.45,2181,1,13,2022,3
53810,15.4,1045,1,9,960,3
53811,17.92,820,1,21,749,3
53812,52.03,2055,1,35,1731,3
53813,17.55,824,1,26,760,3
53814,53.86,1874,1,18,1717,3
53815,51.36,1822,1,16,1697,3
53816,31.48,1178,1,4,1071,3
53817,71.32,3025,1,17,2722,3
53818,47.6,1871,1,28,1634,3
53819,60.51,3156,1,11,2843,3
53820,33.77,1391,1,31,1263,3
53821,55.33,1950,1,10,1722,3
53822,50.15,1595,1,20,1466,3
53823,35.85,2274,1,20,2008,3
53824,8.98,626,0,23,581,3
53825,21.9,885,0,1,810,3
53826,53.89,2076,1,23,1899,3
53827,53.68,1860,1,11,1632,3
53828,59.21,1864,1,19,1655,3
53829,53.77,2584,1,21,2300,3
53830,32.28,1236,0,4,962,3
53831,37.04,1901,1,28,1636,3
53832,18.39,584,0,3,521,3
53833,56.53,2230,1,9,1891,3
53834,39.5,1501,1,28,1299,3
53835,50.96,1294,1,7,1021,3
53836,53.49,1667,1,11,1364,3
53837,5.82,155,1,3,151,3
53838,39.88,1675,1,21,1432,3
53839,50.99,1709,1,9,1406,3
53840,51.92,2316,1,7,2123,3
53841,64.68,3410,1,9,3118,3
53842,37.43,1348,1,10,1224,3
53843,53.3,1806,1,16,1628,3
53844,70.84,3099,1,17,2772,3
53845,53.41,1516,1,32,1291,3
53846,35.29,1399,1,16,1260,3
53847,78.97,3854,1,46,3281,3
53848,31.82,1274,0,10,1175,3
53849,63.6,3689,1,22,3210,3
53850,33.18,1507,1,17,1327,3
53851,55.15,2463,1,21,2096,3
53852,34.95,2494,1,16,2286,3
53853,54.66,1935,1,29,1741,3
53854,43.22,1854,1,22,1687,3
53855,15.74,604,1,15,547,3
53856,51.88,2463,1,18,2184,3
53857,54.83,2597,1,19,2175,3
53858,31.28,751,1,5,709,3
53859,36.46,1763,1,56,1469,3
53860,36.3,1723,1,18,1515,3
53861,41.49,1365,0,7,1286,3
53862,31.26,1366,1,9,1310,3
53863,56.47,2027,1,27,1790,3
53864,51.69,3098,1,30,2719,3
53865,53.91,2142,1,14,1850,3
53866,67.36,3323,1,17,3020,3
53867,17.87,853,0,3,804,3
53868,33.23,1818,1,12,1771,3
53869,77.08,3430,1,16,3075,3
53870,20.12,1399,1,8,1348,3
53871,4.55,104,0,1,100,3
53872,5.14,239,0,0,234,3
53873,5.39,283,0,1,274,3
53874,17.22,899,1,12,875,3
53875,15.87,679,0,3,644,3
53876,10.69,502,0,1,490,3
53877,0.0,0,0,0,0,3
53878,33.98,2518,1,19,2365,3
53879,0.0,0,0,0,0,3
53880,0.0,0,0,0,0,3
53881,0.0,0,0,0,0,3
53882,10.19,457,0,0,441,3
53883,19.3,1673,1,9,1607,3
53884,156.82,7463,1,44,6923,3
53885,0.0,0,0,0,0,3
53886,0.0,0,0,0,0,3
53887,3.34,165,0,0,163,3
53888,10.24,519,0,2,492,3
53889,3.89,194,0,0,187,3
53890,4.0,142,0,1,141,3
53891,24.7,1486,1,5,1427,3
53892,57.13,4201,1,13,3907,3
53893,29.31,1779,1,4,1696,3
53894,10.69,509,0,0,497,3
53895,5.28,332,0,0,328,3
53896,9.51,589,0,0,572,3
53897,3.43,166,0,0,166,3
53898,17.52,988,1,3,939,3
53899,0.0,0,0,0,0,3
53900,16.78,1238,1,7,1165,3
53901,14.41,719,0,4,694,3
53902,8.68,350,0,2,336,3
53903,31.62,2477,1,11,2400,3
53904,5.22,143,0,3,133,3
53905,11.18,741,0,1,700,3
53906,16.61,952,1,9,925,3
53907,7.8,540,0,3,518,3
53908,3.12,195,1,1,193,3
53909,22.43,1587,0,5,1524,3
53910,10.85,685,1,4,668,3
53911,21.76,903,1,7,841,3
53912,25.8,2489,1,5,2411,3
53913,22.4,805,0,8,762,3
53914,21.67,1547,0,2,1506,3
53915,3.36,124,0,0,116,3
53916,1.68,61,0,0,57,3
53917,6.1,312,1,1,310,3
53918,8.68,477,0,4,470,3
53919,18.21,1056,1,5,1028,3
53920,0.0,0,0,0,0,3
53921,12.02,1186,0,1,1169,3
53922,26.72,1641,1,6,1524,3
53923,20.61,854,0,2,790,3
53924,12.61,483,0,1,455,3
53925,31.2,1457,1,7,1361,3
53926,16.74,996,1,2,964,3
53927,8.98,548,0,5,540,3
53928,5.48,269,0,1,260,3
53929,17.41,1039,1,8,986,3
53930,7.88,398,1,4,379,3
53931,19.07,664,0,3,638,3
53932,0.0,0,0,0,0,3
53933,21.1,1702,1,6,1616,3
53934,6.19,272,1,1,259,3
53935,5.81,315,0,0,306,3
53936,18.1,624,0,4,572,3
53937,20.82,659,0,9,641,3
53938,16.58,1185,0,3,1101,3
53939,12.06,820,0,3,763,3
53940,36.57,2420,1,6,2270,3
53941,0.0,0,0,0,0,3
53942,4.64,226,1,5,221,3
53943,5.12,336,0,1,327,3
53944,28.97,1132,1,11,1100,3
53945,47.18,2807,1,12,2538,3
53946,10.67,644,0,4,618,3
53947,20.11,1616,0,5,1540,3
53948,7.23,846,0,0,827,3
53949,5.44,249,0,2,246,3
53950,4.69,210,1,1,206,3
53951,3.49,142,0,2,140,3
53952,5.12,200,0,2,197,3
53953,25.43,1078,0,6,971,3
53954,7.02,398,1,2,390,3
53955,6.8,356,0,2,338,3
53956,5.06,270,1,4,264,3
53957,17.43,552,0,1,532,3
53958,12.16,1007,0,4,948,3
53959,31.33,2193,1,5,2052,3
53960,12.19,889,1,5,857,3
53961,8.5,476,0,3,438,3
53962,7.42,345,0,1,334,3
53963,58.24,3578,1,18,3255,3
53964,12.61,1430,0,1,1404,3
53965,5.08,271,1,2,264,3
53966,8.15,435,1,5,421,3
53967,5.37,218,0,1,208,3
53968,13.07,1047,1,0,1023,3
53969,13.14,1624,1,3,1594,3
53970,15.52,634,0,3,624,3
53971,7.81,724,0,4,695,3
53972,5.06,238,0,0,228,3
53973,30.05,2546,1,5,2459,3
53974,5.26,313,0,2,307,3
53975,623.49,13568,0,162,13061,3
53976,4.14,165,0,0,159,3
53977,2.97,125,1,2,123,3
53978,13.08,698,0,3,655,3
53979,7.46,377,0,4,361,3
53980,10.81,411,0,2,391,3
53981,22.52,1171,1,7,1137,3
53982,16.43,1076,0,0,1054,3
53983,4.55,220,0,1,216,3
53984,4.52,200,0,0,199,3
53985,5.7,258,0,2,254,3
53986,17.23,393,0,1,375,3
53987,10.83,367,0,0,363,3
53988,5.89,351,1,2,342,3
53989,31.15,1620,1,7,1524,3
53990,4.77,226,0,2,224,3
53991,5.53,315,0,1,281,3
53992,15.97,1005,1,6,926,3
53993,0.0,0,0,0,0,3
53994,7.56,268,0,3,255,3
53995,19.95,1434,0,7,1368,3
53996,5.37,145,0,2,143,3
53997,16.84,891,1,5,850,3
53998,5.62,225,0,0,217,3
53999,16.86,897,1,8,871,3
54000,3.53,212,0,2,207,3
54001,10.39,330,0,1,324,3
54002,3.6,166,1,3,164,3
54003,20.31,1141,0,1,1076,3
54004,24.21,2051,1,8,1886,3
54005,16.88,1141,1,8,1112,3
54006,0.0,0,0,0,0,3
54007,6.12,386,0,0,368,3
54008,0.0,0,0,0,0,3
54009,7.49,312,0,0,302,3
54010,0.0,0,0,0,0,3
54011,25.26,1232,1,7,1122,3
54012,12.85,1247,1,4,1228,3
54013,26.98,1625,1,6,1528,3
54014,5.82,305,0,1,296,3
54015,20.2,1103,1,2,1049,3
54016,47.05,2921,1,5,2677,3
54017,4.79,216,1,4,213,3
54018,3.64,167,0,2,167,3
54019,25.05,1652,0,3,1577,3
54020,13.64,585,1,2,576,3
54021,12.48,562,1,3,534,3
54022,18.64,1454,1,13,1405,3
54023,11.15,478,0,1,472,3
54024,27.78,1190,0,4,1087,3
54025,18.07,678,0,1,651,3
54026,12.51,1353,0,1,1323,3
54027,32.03,1589,0,7,1456,3
54028,17.74,811,1,6,783,3
54029,5.98,353,0,3,346,3
54030,29.35,1039,1,2,995,3
54031,0.0,0,0,0,0,3
54032,16.74,1152,1,2,1135,3
54033,6.87,263,1,2,245,3
54034,5.27,249,0,0,246,3
54035,8.96,483,0,0,470,3
54036,49.69,3666,1,21,3554,3
54037,3.62,187,1,2,183,3
54038,14.7,894,0,4,877,3
54039,4.14,193,1,1,185,3
54040,54.01,3633,1,21,3427,3
54041,8.55,304,1,3,294,3
54042,19.56,1473,1,3,1397,3
54043,11.5,563,0,2,541,3
54044,55.06,3178,0,15,2901,3
54045,40.39,3143,1,11,2728,3
54046,0.0,0,0,0,0,3
54047,8.78,373,0,4,351,3
54048,0.0,0,0,0,0,3
54049,24.07,1810,1,6,1747,3
54050,48.76,3575,1,11,3433,3
54051,22.67,1822,0,4,1776,3
54052,7.4,676,0,2,650,3
54053,9.19,489,1,3,475,3
54054,21.76,787,0,6,742,3
54055,27.04,2193,1,4,2115,3
54056,5.84,277,1,4,270,3
54057,0.0,0,0,0,0,3
54058,183.09,81384,0,60,79198,3
54059,0.0,0,0,0,0,3
54060,21.87,804,1,8,753,3
54061,16.23,727,0,3,709,3
54062,5.3,217,0,1,211,3
54063,4.17,144,0,0,142,3
54064,5.93,247,0,2,242,3
54065,7.36,390,0,2,379,3
54066,20.26,1654,0,4,1595,3
54067,21.9,922,1,4,886,3
54068,51.09,3713,1,9,3482,3
54069,10.69,392,0,6,373,3
54070,16.19,694,1,2,678,3
54071,21.92,1053,1,9,1022,3
54072,19.89,1739,1,4,1681,3
54073,7.19,375,1,5,370,3
54074,14.94,968,1,6,936,3
54075,9.07,542,1,2,533,3
54076,31.11,1304,0,1,1250,3
54077,30.43,2100,1,16,2030,3
54078,24.49,1544,1,4,1466,3
54079,47.74,2777,1,10,2582,3
54080,0.0,0,0,0,0,3
54081,27.79,1265,1,7,1180,3
54082,0.0,0,0,0,0,3
54083,6.92,171,0,1,163,3
54084,2.33,61,0,1,61,3
54085,7.11,263,1,2,245,3
54086,10.69,579,0,2,560,3
54087,4.7,184,1,2,184,3
54088,13.85,848,0,5,815,3
54089,11.56,881,1,4,787,3
54090,0.0,0,0,0,0,3
54091,4.87,216,0,2,206,3
54092,6.02,292,0,0,287,3
54093,11.26,523,0,0,507,3
54094,6.74,239,1,3,231,3
54095,0.0,0,0,0,0,3
54096,17.16,371,0,2,348,3
54097,27.47,1325,1,10,1255,3
54098,19.87,1123,1,14,955,3
54099,0.0,0,0,0,0,3
54100,8.1,383,0,1,374,3
54101,20.15,1057,0,1,1011,3
54102,6.01,234,0,0,230,3
54103,16.78,807,1,6,753,3
54104,0.0,0,0,0,0,3
54105,4.98,100,0,1,96,3
54106,55.01,4623,1,17,4338,3
54107,0.0,0,0,0,0,3
54108,7.46,762,1,3,735,3
54109,9.98,495,0,1,475,3
54110,7.17,607,1,7,579,3
54111,5.28,191,1,6,180,3
54112,9.03,457,0,1,444,3
54113,3.4,126,0,0,123,3
54114,5.87,408,0,0,396,3
54115,47.52,2731,1,6,2528,3
54116,16.52,1118,0,4,1046,3
54117,30.27,1052,1,6,1003,3
54118,21.26,951,1,7,928,3
54119,56.48,4213,1,17,3949,3
54120,34.73,1680,1,9,1578,3
54121,5.32,305,0,1,290,3
54122,16.16,1031,0,6,923,3
54123,0.0,0,0,0,0,3
54124,17.0,524,0,3,501,3
54125,16.07,801,0,3,771,3
54126,8.99,739,1,2,698,3
54127,11.45,497,0,2,469,3
54128,22.69,1235,1,10,1196,3
54129,12.93,455,0,2,425,3
54130,4.48,159,1,4,155,3
54131,5.19,261,1,1,254,3
54132,21.36,1366,0,1,1285,3
54133,43.97,2818,0,21,2545,3
54134,5.82,288,0,8,281,3
54135,17.61,558,0,2,492,3
54136,21.92,1261,1,5,1216,3
54137,15.65,1031,0,7,1020,3
54138,6.02,264,0,2,251,3
54139,13.53,1258,1,7,1240,3
54140,0.0,0,0,0,0,3
54141,5.65,238,0,2,229,3
54142,7.35,450,0,2,440,3
54143,0.0,0,0,0,0,3
54144,14.16,942,0,0,916,3
54145,0.0,0,0,0,0,3
54146,36.63,1420,0,10,1347,3
54147,7.51,226,1,2,218,3
54148,0.0,0,0,0,0,3
54149,8.0,397,0,0,381,3
54150,0.0,0,0,0,0,3
54151,29.61,1194,1,6,1141,3
54152,11.19,705,0,3,677,3
54153,6.74,369,0,1,347,3
54154,15.46,845,0,1,803,3
54155,12.19,468,0,1,440,3
54156,10.77,474,0,0,451,3
54157,11.37,383,0,1,363,3
54158,11.03,527,0,0,490,3
54159,15.03,977,1,6,939,3
54160,6.91,257,1,5,246,3
54161,9.26,511,0,3,506,3
54162,30.15,1931,1,3,1871,3
54163,16.73,629,0,2,608,3
54164,5.59,383,0,0,374,3
54165,27.41,2099,1,9,1892,3
54166,3.59,163,0,1,160,3
54167,21.11,860,1,5,818,3
54168,25.2,1905,0,2,1841,3
54169,17.58,634,1,3,571,3
54170,10.45,772,0,2,748,3
54171,8.44,539,0,1,516,3
54172,11.56,386,0,0,373,3
54173,25.55,1552,1,5,1480,3
54174,12.89,448,1,4,426,3
54175,10.0,687,0,3,662,3
54176,15.77,638,0,2,579,3
54177,56.01,5163,1,17,4769,3
54178,9.9,648,0,1,609,3
54179,5.93,272,0,0,269,3
54180,7.81,377,0,3,367,3
54181,7.46,452,0,1,439,3
54182,11.25,538,1,3,500,3
54183,7.41,305,0,2,294,3
54184,18.43,1042,1,8,929,3
54185,0.0,0,0,0,0,3
54186,4.58,249,0,3,245,3
54187,33.08,2455,1,18,2258,3
54188,8.52,509,1,1,487,3
54189,5.34,322,0,0,316,3
54190,6.27,295,0,1,271,3
54191,52.89,3486,1,25,3125,3
54192,16.49,713,0,0,686,3
54193,17.8,1397,0,1,1327,3
54194,7.62,375,1,3,369,3
54195,25.44,1923,1,5,1821,3
54196,5.12,173,0,1,169,3
54197,6.93,213,0,2,192,3
54198,13.65,661,1,4,650,3
54199,66.31,3384,1,18,3267,3
54200,7.28,304,1,1,281,3
54201,33.26,1569,0,4,1487,3
54202,5.44,334,0,1,331,3
54203,5.31,308,0,1,305,3
54204,7.4,425,0,0,412,3
54205,16.86,620,0,1,571,3
54206,15.92,862,0,3,833,3
54207,4.57,387,0,4,379,3
54208,8.06,679,0,1,637,3
54209,51.25,4547,1,16,4329,3
54210,34.26,2514,1,8,2342,3
54211,12.46,668,1,7,626,3
54212,15.21,718,0,4,691,3
54213,5.35,314,0,1,305,3
54214,0.0,0,0,0,0,3
54215,17.69,764,1,4,706,3
54216,5.72,328,1,1,290,3
54217,5.05,390,0,0,384,3
54218,26.57,1157,0,4,1075,3
54219,13.22,492,1,2,448,3
54220,6.44,245,0,1,240,3
54221,0.0,0,0,0,0,3
54222,0.0,0,0,0,0,3
54223,0.0,0,0,0,0,3
54224,56.53,2779,1,13,2555,3
54225,12.75,1360,0,1,1344,3
54226,0.0,0,0,0,0,3
54227,10.43,753,0,3,717,3
54228,23.96,1809,1,5,1703,3
54229,5.53,418,0,2,411,3
54230,6.31,375,1,4,365,3
54231,17.88,1141,0,3,1075,3
54232,27.38,2472,1,13,2381,3
54233,28.95,1137,1,6,1070,3
54234,13.9,788,1,2,768,3
54235,10.55,578,0,3,564,3
54236,7.05,259,0,0,241,3
54237,17.6,1064,0,2,1021,3
54238,11.16,633,0,5,613,3
54239,4.92,243,0,0,241,3
54240,0.0,0,0,0,0,3
54241,16.51,647,0,5,612,3
54242,5.63,335,0,2,333,3
54243,3.73,126,0,1,126,3
54244,4.85,231,0,1,227,3
54245,39.26,2319,1,16,2180,3
54246,14.96,847,1,3,821,3
54247,7.4,353,1,6,341,3
54248,0.0,0,0,0,0,3
54249,16.66,771,1,4,753,3
54250,15.5,633,0,0,613,3
54251,7.0,401,1,4,387,3
54252,21.85,861,1,6,824,3
54253,0.0,0,0,0,0,3
54254,11.04,544,1,8,525,3
54255,14.72,680,0,2,622,3
54256,22.4,1519,1,5,1390,3
54257,23.09,1153,1,9,1098,3
54258,3.7,186,0,1,182,3
54259,8.6,723,1,2,676,3
54260,0.0,0,0,0,0,3
54261,3.29,144,0,1,143,3
54262,25.67,1654,1,3,1584,3
54263,21.73,983,1,9,948,3
54264,5.86,317,0,2,293,3
54265,6.9,263,0,2,249,3
54266,10.46,462,0,2,453,3
54267,5.56,373,0,0,350,3
54268,10.96,467,0,1,453,3
54269,8.59,359,0,0,350,3
54270,1.14,80,0,0,80,3
54271,0.0,0,0,0,0,3
54272,6.01,387,1,4,378,3
54273,3.72,117,0,1,116,3
54274,3.23,140,0,2,137,3
54275,0.0,0,0,0,0,3
54276,8.91,598,0,0,585,3
54277,16.81,977,1,9,942,3
54278,4.59,248,0,2,246,3
54279,14.77,983,0,5,960,3
54280,17.35,1309,0,2,1267,3
54281,18.68,1476,1,6,1427,3
54282,1.92,94,0,0,92,3
54283,21.53,955,1,9,922,3
54284,6.16,231,1,3,224,3
54285,26.84,2246,1,10,2185,3
54286,8.96,379,0,1,369,3
54287,53.94,2951,1,15,2661,3
54288,16.32,1093,0,3,1010,3
54289,42.45,3402,0,6,3136,3
54290,14.97,758,1,4,739,3
54291,9.74,358,0,2,344,3
54292,7.03,188,0,2,182,3
54293,7.52,386,1,3,376,3
54294,10.95,532,0,1,521,3
54295,4.55,296,0,1,288,3
54296,15.27,633,1,2,603,3
54297,30.33,1665,1,9,1584,3
54298,4.7,164,0,2,152,3
54299,0.0,0,0,0,0,3
54300,7.86,280,1,2,276,3
54301,8.4,442,0,3,427,3
54302,22.35,2117,0,3,1982,3
