"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"TX","B2","11.56","682","0","0","669","Agency 3"
"FL","B2","32.29","1832","2","17","1670","Agency 2"
"TN","B2","28.32","981","5","9","950","Agency 3"
"MI","B2","46.99","2377","1","20","2214","Agency 3"
"CA","B2","20.62","1090","1","3","1049","Agency 3"
"CA","B2","20.33","1641","3","16","1579","Agency 3"
"NV","B2","47.32","2636","5","21","2534","Agency 3"
"AZ","B2","25.59","1471","3","10","1412","Agency 3"
"AZ","B2","25.33","959","1","12","910","Agency 3"
"MO","B2","10.87","560","1","11","533","Agency 3"
"NC","B2","15.91","801","1","11","775","Agency 3"
"NC","B2","16.59","809","1","5","756","Agency 3"
"KS","B2","25.15","1447","1","8","1334","Agency 3"
"CA","B2","32.04","2550","2","7","2418","Agency 3"
"CA","B2","29.36","1747","0","30","1659","Agency 3"
"MN","B2","24.96","1331","0","5","1243","Agency 9"
"UT","B2","42","2176","4","12","2013","Agency 2"
"MO","B2","24.08","1501","1","8","1459","Agency 3"
"MO","B2","24.62","1133","1","13","1071","Agency 3"
"CA","B2","29.69","1234","1","10","1198","Agency 3"
"CA","B2","48.67","2042","3","20","1948","Agency 3"
"MO","B2","48.77","2646","3","48","2448","Agency 3"
"WI","B2","40.18","3002","4","15","2899","Agency 9"
"CA","B2","10.77","729","1","6","700","Agency 3"
"CA","B2","11.71","704","1","26","674","Agency 3"
"MD","B2","51.64","2309","4","60","2076","Agency 3"
"MD","B2","42.86","2516","0","46","2379","Agency 3"
"MD","B2","24","1873","0","26","1786","Agency 3"
"IA","B2","24.13","844","0","6","667","Agency 3"
"OH","B2","16.09","803","2","6","768","Agency 2"
"VA","B2","17.21","1181","3","11","1132","Agency 4"
"VA","B2","15.32","687","0","1","652","Agency 4"
"AZ","B2","16.3","987","3","8","950","Agency 2"
"FL","B2","24.87","1308","1","14","1230","Agency 3"
"NJ","B2","25.23","1496","2","8","1440","Agency 3"
"CA","B2","27.57","2001","2","44","1887","Agency 3"
"IL","B2","101.48","4282","6","24","4035","Agency 3"
"IL","B2","29.23","2709","1","8","2643","Agency 3"
"TX","B2","31.75","1735","0","22","1633","Agency 2"
"IL","B2","29.05","1265","2","19","1211","Agency 3"
"IL","B2","17.54","981","0","8","894","Agency 3"
"IL","B2","16.34","946","2","12","903","Agency 3"
"IL","B2","27.01","1142","2","24","1070","Agency 3"
"CA","B2","11.02","508","0","3","499","Agency 3"
"CA","B2","10.78","465","1","7","443","Agency 3"
"KY","B2","31.53","1408","1","10","1317","Agency 3"
"GA","B2","23.33","1211","4","16","1151","Agency 2"
"UT","B2","41.39","1515","1","11","1420","Agency 2"
"TX","B2","35.21","1275","2","8","1193","Agency 3"
"GA","B2","31.1","1282","0","8","1115","Agency 2"
"CO","B2","15.06","750","2","9","723","Agency 3"
"IA","B2","46.72","2088","0","7","1894","Agency 3"
"MO","B2","10.63","515","0","11","489","Agency 3"
"CA","B2","52.25","1612","1","20","1554","Agency 3"
"CA","B2","51.65","2301","1","13","2223","Agency 3"
"FL","B2","55.25","2029","3","26","1880","Agency 3"
"MN","B2","18.27","852","2","19","800","Agency 3"
"MN","B2","17.56","823","1","32","787","Agency 3"
"TN","B2","15.16","752","0","2","711","Agency 3"
"FL","B2","55.57","2717","5","11","2565","Agency 3"
"TN","B2","16.59","526","1","3","517","Agency 3"
"AZ","B2","27.71","1122","0","11","1078","Agency 3"
"AZ","B2","28.29","829","0","5","771","Agency 3"
"CA","B2","49.76","2466","0","23","2381","Agency 3"
"AZ","B2","27.72","1006","2","13","970","Agency 3"
"AZ","B2","21.23","1299","2","9","1242","Agency 3"
"FL","B2","30.15","1271","5","29","1196","Agency 3"
"FL","B2","48.81","1833","2","15","1636","Agency 5"
"CA","B2","2.49","100","0","1","100","Agency 3"
"CA","B2","2.29","168","0","0","167","Agency 3"
"CA","B2","9.29","469","0","6","456","Agency 3"
"CA","B2","21.4","1204","1","24","1136","Agency 3"
"MN","B2","31.42","1183","1","8","1091","Agency 9"
"MD","B2","45.95","2359","5","50","2214","Agency 3"
"MD","B2","29.49","2114","0","24","1956","Agency 3"
"MD","B2","47.95","2089","1","44","1907","Agency 3"
"KY","B2","31.54","1259","2","6","1182","Agency 3"
"IN","B2","14.44","790","0","1","677","Agency 3"
"IN","B2","14.71","795","0","4","772","Agency 3"
"TX","B2","13.06","474","0","2","447","Agency 3"
"TX","B2","13.54","455","0","4","433","Agency 3"
"TX","B2","13.45","665","1","4","639","Agency 3"
"TX","B2","14.15","493","0","3","452","Agency 3"
"IL","B2","54.27","1837","3","34","1718","Agency 3"
"IL","B2","15.79","775","0","7","730","Agency 3"
"IL","B2","16.25","803","2","6","780","Agency 3"
"IL","B2","50.16","1669","3","34","1568","Agency 3"
"FL","B2","30.58","1336","3","15","1264","Agency 3"
"TX","B2","27.63","1518","4","17","1420","Agency 3"
"CA","B2","16.88","805","1","12","771","Agency 3"
"CA","B2","35.65","2497","2","15","2382","Agency 3"
"OH","B2","15.46","666","1","6","649","Agency 2"
"IA","B2","24.44","738","0","6","603","Agency 3"
"KS","B2","10.76","426","1","1","413","Agency 3"
"VA","B2","14.16","634","0","3","606","Agency 4"
"VA","B2","17.37","794","0","6","777","Agency 4"
"CA","B2","26.32","1520","1","30","1456","Agency 3"
"KS","B2","22.55","970","1","8","918","Agency 3"
"MO","B2","51.68","2197","1","49","2034","Agency 3"
"NJ","B2","18.54","898","1","8","861","Agency 3"
"CA","B2","50.27","1661","2","33","1580","Agency 3"
"WI","B2","42.29","2353","2","9","2284","Agency 9"
"CA","B2","25.29","957","2","9","939","Agency 3"
"CA","B2","25.07","1036","1","18","994","Agency 3"
"MI","B2","52.62","2014","2","19","1870","Agency 3"
"AZ","B2","15.27","972","3","20","943","Agency 2"
"MO","B2","25.63","1051","1","2","990","Agency 3"
"MO","B2","25.7","1477","1","4","1422","Agency 3"
"NC","B2","14.82","703","0","0","676","Agency 3"
"CA","B2","19.31","967","1","7","937","Agency 3"
"CA","B2","33.99","1411","7","46","1350","Agency 3"
"NC","B2","18.32","758","1","11","730","Agency 3"
"NC","B2","15.91","633","0","3","600","Agency 3"
"CA","B2","19.02","806","1","21","760","Agency 3"
"CA","B2","31.53","1092","2","11","1039","Agency 3"
"TX","B2","30.04","1279","0","11","1198","Agency 2"
"FL","B2","31.02","1420","2","8","1288","Agency 2"
"NJ","B2","31.68","1324","2","12","1247","Agency 9"
"TX","B2","31.06","1002","0","7","932","Agency 3"
"CA","B2","23.95","910","1","6","851","Agency 3"
"PA","B2","79.25","3844","6","44","3561","Agency 2"
"MA","B2","31.09","1220","1","14","1153","Agency 3"
"OH","B2","56.27","3340","5","21","3133","Agency 3"
"NV","B2","50.15","2511","6","14","2399","Agency 3"
"CO","B2","15.93","536","0","2","518","Agency 3"
"CO","B2","31.19","1254","0","4","1154","Agency 3"
"CO","B2","16.36","580","0","5","543","Agency 3"
"IL","B2","75.76","2968","5","11","2877","Agency 3"
"IL","B2","32.95","2276","1","7","2222","Agency 3"
"CO","B2","24.73","1006","0","2","974","Agency 3"
"CO","B2","11.57","427","0","3","401","Agency 3"
"MD","B2","19.24","768","0","18","739","Agency 3"
"MD","B2","41.92","2071","6","66","1937","Agency 3"
"MD","B2","29.73","1851","0","18","1662","Agency 3"
"MD","B2","6.11","264","0","4","258","Agency 3"
"CA","B2","0.04","2","0","0","2","Agency 3"
"CA","B2","32.09","1669","2","38","1609","Agency 3"
"NC","B2","19.52","806","1","4","780","Agency 3"
"OH","B2","57.44","2996","6","12","2812","Agency 3"
"TN","B2","24.03","1000","3","11","955","Agency 3"
"GA","B2","32.98","1052","0","12","929","Agency 2"
"CA","B2","51","2833","2","31","2775","Agency 3"
"FL","B2","30.44","1101","1","18","1031","Agency 3"
"CO","B2","15.28","731","0","2","677","Agency 3"
"CO","B2","15.64","503","0","2","484","Agency 3"
"CO","B2","36.49","1438","0","4","1342","Agency 3"
"UT","B2","40.72","1556","0","8","1435","Agency 2"
"TX","B2","36.2","1113","0","4","1056","Agency 3"
"NJ","B2","32.01","1234","1","7","1175","Agency 9"
"FL","B2","56.81","2310","4","9","2231","Agency 3"
"IA","B2","40.98","984","0","12","743","Agency 3"
"CA","B2","34.23","1043","1","7","998","Agency 3"
"CA","B2","35.76","1144","0","10","1111","Agency 3"
"CA","B2","25.99","1197","1","8","1174","Agency 3"
"CA","B2","25.61","1070","0","7","1055","Agency 3"
"MI","B2","54.6","1777","2","13","1681","Agency 3"
"IA","B2","43.93","1970","2","7","1817","Agency 3"
"KY","B2","33.66","1217","3","11","1143","Agency 3"
"AZ","B2","26.59","1095","5","7","1041","Agency 3"
"AZ","B2","28.92","1123","1","12","1093","Agency 3"
"KS","B2","34.86","1274","1","13","1220","Agency 3"
"KS","B2","12.19","492","0","2","479","Agency 3"
"KS","B2","26.16","1105","1","7","1041","Agency 3"
"CA","B2","52.76","1629","1","31","1550","Agency 3"
"MO","B2","55.56","2322","2","70","2130","Agency 3"
"MA","B2","30.13","1143","0","11","1099","Agency 3"
"NV","B2","51.32","2158","3","12","2084","Agency 3"
"FL","B2","31.88","1536","1","12","1423","Agency 2"
"IL","B2","114.06","4090","5","20","3899","Agency 3"
"IL","B2","33.4","2109","0","2","2065","Agency 3"
"FL","B2","57.6","2274","2","31","2105","Agency 3"
"MN","B2","17.8","912","0","51","853","Agency 3"
"MN","B2","18.25","912","1","16","845","Agency 3"
"TX","B2","12.92","599","1","4","580","Agency 3"
"TX","B2","27.66","1533","0","20","1448","Agency 3"
"CA","B2","21.96","1133","1","21","1031","Agency 3"
"CA","B2","10.12","472","1","8","456","Agency 3"
"FL","B2","30.61","1199","3","9","1151","Agency 3"
"FL","B2","13.89","643","0","3","624","Agency 3"
"CA","B2","24.31","910","1","5","864","Agency 3"
"CA","B2","8.3","373","0","3","367","Agency 3"
"IL","B2","14.31","679","1","3","648","Agency 3"
"IL","B2","56","2065","0","48","1914","Agency 3"
"IL","B2","14.75","697","0","4","624","Agency 3"
"IL","B2","51.2","1502","1","43","1421","Agency 3"
"AZ","B2","28.23","843","2","7","801","Agency 3"
"AZ","B2","28.96","723","0","5","686","Agency 3"
"TX","B2","14.66","438","0","2","407","Agency 3"
"TX","B2","14.84","667","1","2","642","Agency 3"
"TX","B2","14.59","534","1","8","511","Agency 3"
"TX","B2","14.62","554","1","4","515","Agency 3"
"OH","B2","15.82","742","2","5","716","Agency 2"
"NC","B2","18.32","801","0","4","768","Agency 3"
"NC","B2","14.48","603","0","6","564","Agency 3"
"GA","B2","24.59","1253","5","20","1192","Agency 2"
"CA","B2","68.91","4177","8","41","4010","Agency 3"
"CA","B2","71.62","2632","5","23","2514","Agency 3"
"WI","B2","39.31","2289","3","9","2198","Agency 9"
"TX","B2","31.65","1011","0","10","934","Agency 3"
"TN","B2","18.9","497","0","1","485","Agency 3"
"AZ","B2","15.56","811","3","12","776","Agency 2"
"TX","B2","16.68","503","1","3","482","Agency 3"
"CO","B2","11.52","459","0","2","431","Agency 3"
"CO","B2","25.52","1003","1","8","972","Agency 3"
"NJ","B2","20.02","888","3","5","861","Agency 3"
"TX","B2","32.5","1247","3","16","1169","Agency 2"
"IN","B2","22.64","1125","0","5","1101","Agency 3"
"IN","B2","8.03","367","0","2","338","Agency 3"
"PA","B2","81.31","3685","9","37","3452","Agency 2"
"MO","B2","26.43","943","1","8","908","Agency 3"
"MO","B2","26.53","1301","2","7","1272","Agency 3"
"CA","B2","35","1474","3","47","1417","Agency 3"
"CA","B2","19.86","973","1","6","937","Agency 3"
"CA","B2","52.97","2170","2","12","2095","Agency 3"
"CA","B2","18.6","821","0","13","781","Agency 3"
"CA","B2","35.57","2499","2","16","2396","Agency 3"
"VA","B2","18.47","905","3","5","866","Agency 4"
"VA","B2","15.88","644","0","6","607","Agency 4"
"MN","B2","35.2","1113","0","5","1025","Agency 9"
"CO","B2","23.34","1179","3","17","1141","Agency 3"
"MO","B2","11.31","471","0","4","446","Agency 3"
"CA","B2","33.65","1052","2","3","997","Agency 3"
"CA","B2","19.26","719","1","20","687","Agency 3"
"FL","B2","50.57","1894","1","7","1753","Agency 5"
"CA","B2","53.28","1515","1","10","1470","Agency 3"
"IA","B2","14.13","774","1","4","759","Agency 3"
"IA","B2","16.7","703","0","2","677","Agency 3"
"GA","B2","31.33","903","1","8","794","Agency 2"
"NJ","B2","31.87","1387","1","8","1307","Agency 9"
"MO","B2","36.75","1744","0","62","1628","Agency 3"
"MO","B2","19.19","1126","0","7","1097","Agency 3"
"MO","B2","18.84","627","2","5","605","Agency 3"
"MN","B2","12.35","709","1","38","672","Agency 3"
"MN","B2","10.5","521","0","6","474","Agency 3"
"FL","B2","45.25","1526","0","3","1435","Agency 5"
"GA","B2","24.82","1270","12","28","1203","Agency 2"
"FL","B2","25.52","966","4","14","905","Agency 3"
"TX","B2","19.4","964","1","17","893","Agency 3"
"TX","B2","18.71","1210","3","19","1177","Agency 3"
"TX","B2","18.59","632","1","4","586","Agency 3"
"NJ","B2","13.98","698","0","7","670","Agency 3"
"CA","B2","12.12","543","0","1","522","Agency 3"
"CA","B2","12.41","388","0","0","381","Agency 3"
"CO","B2","24.8","1029","1","3","938","Agency 3"
"CO","B2","22.94","759","0","4","734","Agency 3"
"NC","B2","12.32","573","0","5","557","Agency 3"
"NC","B2","12.86","669","0","2","655","Agency 3"
"NV","B2","43.33","1667","4","15","1605","Agency 3"
"CA","B2","16.4","958","0","15","929","Agency 3"
"CA","B2","19.26","461","0","5","447","Agency 3"
"CA","B2","13.71","642","0","8","624","Agency 3"
"CA","B2","21.08","1033","0","12","999","Agency 3"
"TX","B2","32.05","1304","2","19","1227","Agency 2"
"IL","B2","37.04","1288","0","34","1230","Agency 3"
"IL","B2","37.99","1552","1","37","1448","Agency 3"
"IL","B2","23.68","1117","2","10","1059","Agency 3"
"CA","B2","40.25","1414","4","25","1369","Agency 3"
"IA","B2","10.38","542","2","8","529","Agency 3"
"IA","B2","17.02","406","0","1","344","Agency 3"
"IN","B2","24.7","1420","0","4","1375","Agency 3"
"FL","B2","32.82","1733","2","12","1575","Agency 2"
"TX","B2","6.06","182","0","0","173","Agency 3"
"TX","B2","11.26","541","1","4","536","Agency 3"
"TX","B2","11.2","435","1","6","426","Agency 3"
"TX","B2","7.08","197","0","0","188","Agency 3"
"MD","B2","18.07","704","0","8","650","Agency 3"
"MD","B2","17.79","1006","2","30","953","Agency 3"
"MD","B2","19.34","1165","0","19","1093","Agency 3"
"FL","B2","23.64","883","0","3","854","Agency 3"
"FL","B2","20.8","997","0","9","960","Agency 3"
"TN","B2","11.18","350","0","0","328","Agency 3"
"CA","B2","17.41","798","0","3","786","Agency 3"
"CA","B2","17.38","901","0","5","878","Agency 3"
"CA","B2","37.43","1180","0","8","1146","Agency 3"
"KS","B2","35.07","1200","1","7","1138","Agency 3"
"CA","B2","11.25","561","2","11","541","Agency 3"
"CA","B2","23.71","1797","4","7","1723","Agency 3"
"OH","B2","38.39","2464","2","9","2334","Agency 3"
"CA","B2","34.85","2065","0","19","2033","Agency 3"
"UT","B2","40.59","1560","2","4","1445","Agency 2"
"MO","B2","7.78","351","1","5","338","Agency 3"
"CA","B2","9.2","422","1","5","409","Agency 3"
"CA","B2","21.29","1027","2","24","980","Agency 3"
"TN","B2","25.72","1099","3","7","1061","Agency 3"
"CA","B2","24.44","741","5","12","705","Agency 3"
"CA","B2","26.15","833","1","9","810","Agency 3"
"WI","B2","41.9","2850","3","9","2732","Agency 9"
"CA","B2","14.18","546","1","11","526","Agency 3"
"CA","B2","25.64","891","2","12","848","Agency 3"
"CA","B2","33.55","1415","1","11","1378","Agency 3"
"MI","B2","36.28","1353","1","6","1297","Agency 3"
"CO","B2","18.34","902","1","5","886","Agency 3"
"CO","B2","9.04","355","0","0","336","Agency 3"
"TX","B2","19.04","663","0","3","627","Agency 3"
"KS","B2","34.33","1563","0","9","1490","Agency 3"
"KS","B2","7.77","324","1","4","310","Agency 3"
"PA","B2","81.17","3790","4","34","3585","Agency 2"
"KY","B2","26.15","1009","3","7","955","Agency 3"
"NC","B2","26.32","1210","0","6","1161","Agency 3"
"TX","B2","24.15","915","4","14","863","Agency 3"
"OH","B2","16.48","774","2","13","741","Agency 2"
"FL","B2","39.33","1727","1","21","1618","Agency 3"
"FL","B2","38.78","1797","4","5","1729","Agency 3"
"IL","B2","76.36","2738","7","13","2615","Agency 3"
"IL","B2","21.77","1688","2","11","1658","Agency 3"
"MA","B2","4.34","111","0","0","108","Agency 3"
"MA","B2","15.98","549","0","4","525","Agency 3"
"CA","B2","50.6","1810","2","16","1727","Agency 3"
"CA","B2","50.61","2607","12","37","2441","Agency 3"
"CO","B2","23.54","1185","2","15","1159","Agency 3"
"AZ","B2","14.51","735","1","3","725","Agency 3"
"AZ","B2","15.4","547","1","5","527","Agency 3"
"MN","B2","30.87","1187","0","1","1042","Agency 9"
"AZ","B2","13.75","429","0","2","413","Agency 3"
"AZ","B2","13.59","496","0","5","469","Agency 3"
"VA","B2","17.52","995","0","3","936","Agency 4"
"VA","B2","15.66","701","3","8","639","Agency 4"
"AZ","B2","16.24","906","5","21","856","Agency 2"
"MI","B2","48.25","1816","2","21","1707","Agency 3"
"CA","B2","45.22","2667","6","26","2589","Agency 3"
"MN","B2","15.42","971","2","52","889","Agency 3"
"MN","B2","15.82","815","0","5","770","Agency 3"
"TX","B2","25","1754","3","22","1680","Agency 3"
"TX","B2","25.18","1296","2","9","1233","Agency 3"
"PA","B2","81.92","4048","7","32","3808","Agency 2"
"CA","B2","29.4","910","1","9","851","Agency 3"
"CA","B2","17.1","782","0","22","740","Agency 3"
"CA","B2","48.54","1537","0","37","1460","Agency 3"
"MN","B2","33.23","1321","0","5","1233","Agency 9"
"CO","B2","33.39","1177","1","5","1113","Agency 3"
"CO","B2","32.4","1533","0","8","1346","Agency 3"
"CA","B2","20.73","1092","1","10","1027","Agency 3"
"CA","B2","20.48","910","1","4","890","Agency 3"
"MD","B2","39.46","2602","0","24","2350","Agency 3"
"MD","B2","9.08","412","1","18","401","Agency 3"
"MD","B2","27.66","550","0","6","505","Agency 3"
"MD","B2","9.61","337","0","3","328","Agency 3"
"NC","B2","16.55","746","2","5","726","Agency 3"
"NC","B2","16.98","827","3","8","802","Agency 3"
"CA","B2","26.83","1145","6","13","1098","Agency 3"
"CA","B2","64.72","2516","3","22","2397","Agency 3"
"NJ","B2","33.94","1610","0","10","1501","Agency 9"
"MA","B2","10.09","306","0","3","292","Agency 3"
"MA","B2","21.96","931","0","2","889","Agency 3"
"MA","B2","20.58","789","1","6","752","Agency 3"
"GA","B2","32.66","1132","0","8","1028","Agency 2"
"MO","B2","23.78","1003","2","9","953","Agency 3"
"MO","B2","23.79","1416","2","10","1374","Agency 3"
"CA","B2","48.17","1735","2","7","1653","Agency 3"
"CO","B2","22.27","1147","2","11","1114","Agency 3"
"CO","B2","7.99","213","0","1","205","Agency 3"
"CA","B2","23.54","1030","2","8","982","Agency 3"
"CA","B2","23.32","919","3","7","907","Agency 3"
"TX","B2","23.85","1043","0","3","1018","Agency 3"
"TX","B2","24.37","1120","2","5","1086","Agency 3"
"TN","B2","8.95","289","0","1","280","Agency 3"
"NJ","B2","17.08","822","0","3","790","Agency 3"
"IL","B2","48.21","1896","3","73","1756","Agency 3"
"IL","B2","45.94","1787","2","57","1676","Agency 3"
"IL","B2","32.93","1678","1","10","1589","Agency 3"
"WI","B2","41.47","2737","4","11","2620","Agency 9"
"NV","B2","47.32","2209","7","25","2129","Agency 3"
"IA","B2","21.37","1081","0","8","1031","Agency 3"
"OH","B2","50.52","3341","4","14","3131","Agency 3"
"VA","B2","15","753","0","1","696","Agency 4"
"VA","B2","17.13","883","2","4","843","Agency 4"
"FL","B2","31.14","1453","2","6","1428","Agency 3"
"FL","B2","38.83","2072","1","15","1975","Agency 3"
"CA","B2","29.15","2015","5","45","1937","Agency 3"
"CA","B2","29.21","857","0","5","821","Agency 3"
"UT","B2","41.77","1599","0","6","1468","Agency 2"
"AZ","B2","24.67","1482","0","4","1446","Agency 3"
"AZ","B2","24.58","1124","1","6","1027","Agency 3"
"TX","B2","27.07","893","1","1","838","Agency 3"
"GA","B2","23.44","1264","0","20","1196","Agency 2"
"FL","B2","32.41","1787","3","13","1667","Agency 2"
"KS","B2","10.57","503","0","0","482","Agency 3"
"KS","B2","46.95","2224","1","8","2107","Agency 3"
"FL","B2","50.47","2759","3","11","2629","Agency 3"
"KY","B2","32.14","1150","3","8","1065","Agency 3"
