,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
28569,GA,14.82,1062,1,3,1045,
28570,CA,39.12,2314,1,5,2214,
28571,TX,9.76,681,0,0,622,
28572,MS,16.09,862,1,8,794,
28573,MI,14.84,844,1,2,756,
28574,TX,10.28,667,0,1,631,
28575,TX,17.52,557,0,4,522,
28576,ME,12.8,1011,1,6,921,
28577,NJ,15.34,684,1,4,636,
28578,ME,12.63,878,0,1,796,
28579,TX,2.55,167,0,0,155,
28580,MO,9.45,796,0,0,776,
28581,CA,18.57,1141,0,9,1101,
28582,GA,14.96,606,1,4,579,
28583,GA,33.47,2464,1,7,2255,
28584,CO,18.39,1519,0,4,1462,
28585,NC,10.16,411,0,2,392,
28586,WI,25.89,2459,1,5,2370,
28587,NJ,15.58,700,0,3,677,
28588,TN,26.19,2341,1,8,2251,
28589,TX,13.89,471,0,1,435,
28590,PA,26.16,1831,1,2,1572,
28591,TX,22.03,547,0,2,515,
28592,NC,33.6,1873,1,4,1683,
28593,CA,37.46,2030,1,8,1761,
28594,PA,16.7,595,0,6,531,
28595,MN,10.82,709,1,2,691,
28596,GA,14.82,1562,0,2,1456,
28597,CA,4.26,332,0,3,325,
28598,TX,14.2,1620,1,5,1407,
28599,OH,11.84,1609,1,10,1537,
28600,NC,20.21,1022,0,5,964,
28601,LA,0.0,0,0,0,0,
28602,TX,8.06,734,0,0,678,
28603,PA,5.88,461,0,1,436,
28604,CA,0.0,0,0,0,0,
28605,MI,16.08,1116,1,5,1041,
28606,TX,14.92,1050,1,3,1004,
28607,MN,5.07,266,0,0,252,
28608,TX,17.45,662,0,8,618,
28609,CO,15.5,1530,1,6,1439,
28610,NJ,4.76,257,0,1,246,
28611,MI,8.36,408,1,2,361,
28612,ME,25.92,1631,1,9,1497,
28613,TX,10.1,706,1,0,654,
28614,PA,26.93,1947,1,10,1807,
28615,CA,15.82,1545,0,5,1493,
28616,TN,44.7,3483,1,5,3285,
28617,TX,9.85,737,1,1,692,
28618,TN,24.51,1361,0,4,1217,
28619,GA,12.42,944,0,2,908,
28620,NJ,0.0,0,0,0,0,
28621,CA,14.68,1136,0,1,1098,
28622,PA,4.28,227,0,0,180,
28623,NJ,125.52,4766,1,22,4464,
28624,TX,16.03,445,1,3,398,
28625,LA,20.23,1600,1,6,1478,
28626,MO,6.65,352,0,0,342,
28627,CT,0.0,0,0,0,0,
28628,MO,9.94,621,0,3,580,
28629,LA,8.65,554,1,4,491,
28630,TX,0.0,0,0,0,0,
28631,NJ,15.46,618,1,2,592,
28632,MN,3.67,278,1,1,272,
28633,MN,5.83,376,0,0,362,
28634,NJ,15.99,604,0,5,535,
28635,CA,11.79,931,0,4,901,
28636,MN,11.9,1239,1,3,1176,
28637,TX,13.21,409,0,2,362,
28638,CA,7.31,646,1,4,609,
28639,NJ,15.66,720,0,4,664,
28640,TX,7.06,903,0,4,768,
28641,MO,6.6,503,0,1,481,
28642,NC,16.51,1017,1,6,930,
28643,MO,17.4,981,1,4,910,
28644,CA,18.52,1723,1,11,1628,
28645,CA,7.06,549,1,3,503,
28646,PA,11.31,780,1,3,705,
28647,GA,0.0,0,0,0,0,
28648,CA,17.75,987,1,3,902,
28649,TX,16.73,1443,1,6,1356,
28650,PA,15.2,1975,1,4,1892,
28651,TN,11.84,519,0,5,493,
28652,NC,13.58,770,0,0,707,
28653,TX,8.2,514,1,1,481,
28654,CA,32.32,2517,1,10,2350,
28655,PA,10.23,744,0,1,709,
28656,TN,7.61,689,1,2,673,
28657,MI,9.76,649,0,2,623,
28658,LA,50.25,3178,1,13,2982,
28659,CA,10.51,609,0,2,563,
28660,MI,15.38,1302,0,8,1223,
28661,LA,19.38,3386,1,10,2889,
28662,NC,20.16,1035,0,1,995,
28663,MN,14.35,1677,1,2,1600,
28664,NJ,14.17,1034,1,3,965,
28665,MA,11.89,1044,0,1,1002,
28666,MS,12.53,612,0,2,571,
28667,MO,32.18,2618,0,4,2502,
28668,PA,31.06,1944,0,1,1795,
28669,OH,6.62,772,1,5,738,
28670,CA,16.52,972,0,4,928,
28671,TN,0.0,0,0,0,0,
28672,TX,44.22,2635,1,8,2578,
28673,GA,15.79,784,1,3,767,
28674,TX,12.63,685,1,2,660,
28675,TX,0.0,0,0,0,0,
28676,CA,9.78,687,1,2,672,
28677,CO,12.85,756,1,2,716,
28678,MI,0.0,0,0,0,0,
28679,TN,23.15,2721,1,8,2563,
28680,NJ,14.65,1081,1,16,1021,
28681,GA,0.0,0,0,0,0,
28682,GA,12.37,782,0,5,754,
28683,TX,15.31,897,1,3,876,
28684,CA,18.66,1293,1,8,1150,
28685,MS,15.33,1048,0,3,899,
28686,MA,12.63,760,0,6,726,
28687,CA,8.47,489,0,3,452,
28688,TX,13.02,585,0,0,557,
28689,CO,22.16,1990,1,7,1894,
28690,GA,16.44,705,0,6,679,
28691,MO,9.41,402,1,1,364,
28692,CA,33.76,2252,1,4,2154,
28693,MA,10.71,676,0,6,590,
28694,GA,15.23,868,0,3,842,
28695,GA,15.49,711,1,3,692,
28696,TX,12.92,894,1,3,846,
28697,MI,9.42,449,0,0,422,
28698,NJ,0.0,0,0,0,0,
28699,PA,14.8,1181,1,5,1130,
28700,NC,0.0,0,0,0,0,
28701,TN,7.69,508,0,3,495,
28702,CO,8.16,774,0,1,750,
28703,TN,6.1,419,1,3,411,
28704,TN,21.17,1549,1,2,1467,
28705,GA,12.97,732,0,2,664,
28706,PA,0.0,0,0,0,0,
28707,PA,11.87,545,0,3,485,
28708,MO,6.84,398,0,0,386,
28709,PA,9.1,676,0,2,533,
28710,TX,15.29,705,0,0,656,
28711,GA,17.17,1238,1,4,1153,
28712,MS,18.91,1190,0,5,985,
28713,TN,25.37,1898,0,6,1664,
28714,CT,0.0,0,0,0,0,
28715,CA,7.57,348,0,2,327,
28716,TX,15.72,1324,0,3,1268,
28717,CT,15.49,936,0,3,878,
28718,GA,15.18,666,0,2,606,
28719,MS,13.15,432,0,1,338,
28720,GA,9.34,591,0,0,566,
28721,OH,13.06,1440,1,4,1343,
28722,GA,22.78,814,0,5,763,
28723,TX,6.2,329,0,3,309,
28724,CA,8.64,402,0,0,387,
28725,NJ,0.0,0,0,0,0,
28726,MI,15.44,1132,0,2,1076,
28727,NC,0.51,48,0,0,48,
28728,NC,17.45,814,0,1,761,
28729,WI,0.0,0,0,0,0,
28730,NC,9.61,525,1,3,492,
28731,PA,30.79,2550,1,4,2376,
28732,CA,16.01,1384,0,7,1329,
28733,NC,22.55,1125,1,2,1034,
28734,MN,21.68,1338,1,3,1175,
28735,NJ,12.33,552,0,4,510,
28736,MO,18.29,1353,1,4,1264,
28737,MN,0.0,0,0,0,0,
28738,MN,5.42,495,1,2,486,
28739,LA,9.3,566,0,3,514,
28740,CA,21.75,1710,1,10,1578,
28741,PA,5.9,335,0,1,294,
28742,MN,0.0,0,0,0,0,
28743,PA,31.71,2040,1,8,1856,
28744,GA,15.72,697,0,1,649,
28745,MN,11.82,878,1,1,848,
28746,CA,6.19,372,1,3,348,
28747,MO,18.08,993,0,0,954,
28748,CA,0.0,0,0,0,0,
28749,WI,0.0,0,0,0,0,
28750,CA,16.14,1275,1,6,1189,
28751,CA,19.02,1325,1,8,1262,
28752,CA,25.47,1686,1,5,1624,
28753,NJ,16.42,870,0,2,798,
28754,TX,15.88,1465,0,2,1243,
28755,IA,0.0,0,0,0,0,
28756,MN,7.72,768,0,0,746,
28757,MN,6.8,514,1,3,497,
28758,GA,5.34,417,0,0,396,
28759,MN,5.52,397,1,1,378,
28760,PA,23.5,2284,1,9,2172,
28761,MN,8.82,385,0,1,356,
28762,CA,39.81,2795,1,7,2580,
28763,CA,16.44,991,0,1,960,
28764,TN,16.98,1054,1,5,990,
28765,NJ,15.31,823,0,3,777,
28766,RI,9.67,931,0,4,899,
28767,TX,14.06,539,0,2,494,
28768,CA,36.55,2103,1,15,1975,
28769,MI,25.16,1336,0,7,1278,
28770,MI,0.0,0,0,0,0,
28771,MO,9.55,693,1,1,663,
28772,TX,0.0,0,0,0,0,
28773,CA,15.08,695,0,2,670,
28774,TX,9.52,831,0,0,777,
28775,CA,16.65,1080,1,2,1035,
28776,CO,6.3,576,0,0,554,
28777,TX,15.88,1271,1,6,1186,
28778,TX,21.07,1918,0,5,1874,
28779,GA,16.05,941,1,2,914,
28780,NC,19.38,1541,1,5,1461,
28781,MI,17.3,1653,0,4,1529,
28782,TX,13.45,522,0,1,506,
28783,TN,0.0,0,0,0,0,
28784,CA,0.0,0,0,0,0,
28785,PA,24.41,1714,1,7,1610,
28786,CO,15.76,1003,1,8,873,
28787,TX,15.47,1000,1,2,943,
28788,CO,0.0,0,0,0,0,
28789,NJ,0.0,0,0,0,0,
28790,MN,0.0,0,0,0,0,
28791,MS,18.18,1149,1,6,1057,
28792,TX,12.25,632,1,3,600,
28793,NJ,16.17,768,1,4,725,
28794,CO,50.21,5308,1,10,4754,
28795,CO,50.53,4469,1,7,4139,
28796,MI,0.0,0,0,0,0,
28797,NM,18.08,1242,1,8,1166,
28798,NJ,14.52,868,1,5,816,
28799,LA,7.48,289,0,3,266,
28800,CA,24.03,1758,1,5,1692,
28801,PA,6.34,440,1,1,416,
28802,TX,17.2,830,0,2,774,
28803,PA,6.27,389,0,1,379,
28804,NC,0.0,0,0,0,0,
28805,TN,9.89,704,0,3,664,
28806,TX,12.25,399,0,1,387,
28807,RI,19.88,1811,1,7,1599,
28808,GA,13.65,720,1,2,672,
28809,CA,17.8,1364,1,3,1311,
28810,NJ,13.05,448,0,2,407,
28811,CA,15.31,1198,1,6,1136,
28812,CO,0.0,0,0,0,0,
28813,CO,42.23,2520,1,8,2318,
28814,MN,5.42,422,0,1,408,
28815,TX,14.88,642,1,2,606,
28816,GA,14.41,962,0,0,923,
28817,TN,10.95,1006,0,1,987,
28818,TN,6.1,306,0,2,292,
28819,SC,10.73,670,1,5,640,
28820,CO,11.35,796,0,2,688,
28821,LA,47.64,4803,1,6,4482,
28822,PA,5.71,319,0,0,309,
28823,CA,8.55,643,0,2,629,
28824,MA,22.55,1917,1,7,1813,
28825,TX,16.24,541,1,2,515,
28826,TX,15.66,1238,1,5,1162,
28827,TN,18.95,1216,0,9,1168,
28828,MS,10.89,675,0,5,596,
28829,GA,0.0,0,0,0,0,
28830,TN,12.63,688,0,1,520,
28831,CA,41.35,2776,1,8,2564,
28832,MN,11.09,725,0,0,707,
28833,MI,9.06,341,0,3,305,
28834,CA,24.33,1911,1,4,1855,
28835,WI,33.8,2264,0,8,1968,
28836,CA,7.58,340,0,2,315,
28837,CA,13.48,999,0,1,927,
28838,MI,13.68,894,1,1,878,
28839,LA,30.94,2594,1,5,2394,
28840,NC,0.0,0,0,0,0,
28841,NJ,13.33,835,0,3,788,
28842,TN,13.95,713,0,1,686,
28843,NM,17.65,1097,0,3,993,
28844,SC,19.8,1458,0,9,1225,
28845,TX,15.43,1690,0,9,1491,
28846,TX,11.49,891,1,1,830,
28847,TX,14.61,984,0,2,955,
28848,NC,11.1,562,0,0,527,
28849,NJ,14.58,1047,0,1,1027,
28850,MO,10.1,519,0,1,491,
28851,TN,16.91,1162,1,5,1094,
28852,CT,15.96,1009,1,5,966,
28853,CA,5.22,292,0,3,288,
28854,RI,8.34,722,0,1,669,
28855,CO,14.05,610,0,4,556,
28856,NJ,0.0,0,0,0,0,
28857,NC,10.4,392,0,2,333,
28858,CA,1.79,63,0,1,63,
28859,TX,8.61,729,0,4,687,
28860,TX,8.77,874,1,3,819,
28861,TN,0.0,0,0,0,0,
28862,SC,2.44,108,0,1,100,
28863,MN,5.63,388,1,1,375,
28864,PA,15.25,1081,0,0,998,
28865,CA,22.86,1065,0,3,1048,
28866,TX,16.75,1015,1,4,980,
28867,TN,10.87,1231,1,4,1212,
28868,PA,17.7,1613,1,6,1341,
28869,MO,16.76,1038,0,1,965,
28870,NJ,15.17,739,1,4,706,
28871,MO,11.95,922,1,1,848,
28872,CT,15.29,1017,0,1,974,
28873,TN,4.04,260,0,0,257,
28874,MI,19.24,1332,0,2,1250,
28875,MA,13.46,979,0,5,912,
28876,TX,10.79,828,0,5,789,
28877,NJ,13.53,681,1,3,640,
28878,LA,10.87,893,1,5,873,
28879,NC,11.37,819,1,2,781,
28880,PA,9.81,453,0,0,425,
28881,LA,9.0,477,0,3,457,
28882,NM,13.93,1416,0,1,1287,
28883,NC,6.86,440,0,1,415,
28884,LA,0.0,0,0,0,0,
28885,PA,16.67,1193,1,3,1101,
28886,LA,0.0,0,0,0,0,
28887,PA,25.75,2024,0,10,1871,
28888,NC,23.49,1430,1,7,1334,
28889,CA,7.27,251,0,2,239,
28890,NJ,15.14,710,0,2,680,
28891,TN,32.86,3062,0,5,2568,
28892,LA,8.27,663,0,2,612,
28893,MO,12.38,798,0,3,767,
28894,NC,13.47,1047,1,4,1025,
28895,MO,5.82,355,0,2,348,
28896,TX,17.39,1056,0,1,992,
28897,TX,16.5,1059,1,3,1003,
28898,CA,10.92,584,0,1,535,
28899,CA,24.08,1492,1,3,1384,
28900,PA,6.19,437,1,1,415,
28901,TX,7.33,417,0,1,395,
28902,NC,9.67,1257,0,4,1170,
28903,IA,11.77,872,1,3,810,
28904,CO,12.89,690,0,4,664,
28905,TN,0.0,0,0,0,0,
28906,MN,12.32,874,1,3,840,
28907,GA,16.53,1380,1,4,1303,
28908,PA,8.28,475,0,0,448,
28909,NC,9.91,674,0,3,622,
28910,TX,14.09,2044,1,7,1753,
28911,TX,14.86,852,1,4,796,
28912,CA,22.31,933,1,5,855,
28913,TX,6.27,407,0,0,370,
28914,NC,9.48,1165,0,4,1072,
28915,TN,0.0,0,0,0,0,
28916,TN,8.07,783,1,2,764,
28917,CA,16.81,1545,1,11,1511,
28918,MO,17.21,1379,0,5,1208,
28919,MO,12.17,913,1,2,871,
28920,NC,9.6,766,0,1,710,
28921,MS,12.51,576,0,3,524,
28922,CA,5.71,288,0,0,280,
28923,NC,18.95,738,1,3,681,
28924,MN,8.83,572,0,2,556,
28925,MN,11.06,636,0,2,606,
28926,TN,17.14,1011,0,2,949,
28927,GA,4.0,287,0,2,282,
28928,LA,0.0,0,0,0,0,
28929,GA,18.14,1245,1,4,1207,
28930,TX,10.43,974,1,6,867,
28931,TX,5.24,434,0,0,412,
28932,MI,0.0,0,0,0,0,
28933,CO,22.09,2008,0,6,1957,
28934,MS,13.6,547,0,8,508,
28935,MN,10.66,535,0,2,490,
28936,RI,18.42,1473,1,4,1230,
28937,RI,0.0,0,0,0,0,
28938,TX,11.22,587,1,2,541,
28939,GA,16.26,775,0,4,729,
28940,CA,9.56,464,0,2,450,
28941,PA,6.15,383,0,0,369,
28942,CA,9.26,764,0,4,683,
28943,ME,11.87,1084,1,2,935,
28944,NC,5.23,200,0,0,191,
28945,TN,14.33,1365,1,4,1318,
28946,CO,23.76,1592,0,2,1487,
28947,CT,102.81,3491,0,11,3124,
28948,NC,8.93,535,0,0,522,
28949,PA,29.54,2008,1,7,1845,
28950,MO,11.22,715,0,0,663,
28951,CO,38.15,2597,1,3,2342,
28952,PA,16.28,1516,0,2,1379,
28953,CO,5.24,429,0,3,402,
28954,PA,8.49,722,0,3,696,
28955,NC,10.46,612,1,2,574,
28956,GA,19.56,1266,0,0,1195,
28957,NJ,16.17,748,1,4,721,
28958,LA,30.59,2164,0,2,2087,
28959,TX,15.36,955,0,5,907,
28960,LA,34.19,2561,0,6,2403,
28961,NJ,16.96,1216,1,9,1168,
28962,NJ,15.69,681,0,2,654,
28963,TN,0.0,0,0,0,0,
28964,GA,15.26,895,0,3,863,
28965,GA,15.22,1032,1,6,978,
28966,NC,8.17,534,0,2,514,
28967,PA,2.7,168,0,0,161,
28968,PA,6.36,346,0,2,314,
28969,NJ,16.15,952,1,8,912,
28970,TX,17.38,830,0,0,795,
28971,LA,0.0,0,0,0,0,
28972,MN,0.0,0,0,0,0,
28973,TX,0.0,0,0,0,0,
28974,CA,7.62,472,1,3,457,
28975,CA,36.0,2250,0,7,2186,
28976,PA,4.55,370,0,0,353,
28977,CT,14.68,907,1,4,888,
28978,IA,13.37,926,0,2,874,
28979,CO,26.06,1110,1,8,1016,
28980,CA,7.25,374,0,0,361,
28981,NJ,16.97,825,0,3,800,
28982,TX,7.54,340,0,2,333,
28983,GA,13.0,973,0,1,908,
28984,GA,10.67,865,0,3,811,
28985,TX,16.67,1138,1,4,1068,
28986,TX,15.3,710,0,6,652,
28987,NC,0.0,0,0,0,0,
28988,RI,10.95,1219,0,6,1157,
28989,LA,6.91,355,0,1,331,
28990,CT,15.92,690,1,1,651,
28991,CA,9.81,465,0,1,448,
28992,PA,15.33,1158,1,3,1084,
28993,MS,15.12,943,1,3,746,
28994,CA,10.73,765,0,0,738,
28995,MS,13.26,565,0,7,519,
28996,GA,0.0,0,0,0,0,
28997,TN,12.03,947,0,2,912,
28998,MO,34.56,1853,1,5,1735,
28999,CO,49.88,2454,1,12,2213,
29000,MN,4.32,229,0,0,221,
29001,TX,8.38,527,1,2,484,
29002,IA,14.22,1773,1,8,1533,
29003,CA,7.56,723,0,3,669,
29004,ME,11.68,1093,0,5,991,
29005,MA,0.0,0,0,0,0,
29006,MI,8.15,459,0,3,429,
29007,CA,28.97,2902,1,9,2645,
29008,CO,7.48,326,0,1,308,
29009,NC,13.54,969,1,3,923,
29010,TX,10.17,946,1,2,859,
29011,PA,8.59,493,0,1,409,
29012,CA,0.0,0,0,0,0,
29013,TX,15.57,539,0,0,514,
29014,TN,15.87,1031,0,2,986,
29015,RI,18.05,1781,1,10,1697,
29016,RI,6.02,442,0,1,425,
29017,TX,14.55,711,0,4,608,
29018,VA,30.19,3297,1,6,2904,
29019,MS,14.88,703,0,4,617,
29020,CO,34.02,2757,1,12,2380,
29021,TN,12.64,522,0,0,474,
29022,NC,0.0,0,0,0,0,
29023,ME,11.94,687,0,3,614,
29024,NJ,15.35,969,1,4,938,
29025,IA,13.08,970,1,4,868,
29026,TN,6.17,382,0,2,371,
29027,TN,11.02,760,0,1,755,
29028,MI,14.01,1316,1,3,1261,
29029,CA,11.83,617,1,3,571,
29030,CA,34.28,2380,1,4,2275,
29031,MN,0.0,0,0,0,0,
29032,CO,6.54,500,0,0,486,
29033,LA,15.6,1279,0,1,1221,
29034,TX,8.62,652,1,2,575,
29035,CO,49.01,4597,1,6,4314,
29036,TN,7.95,509,0,0,504,
29037,NM,0.0,0,0,0,0,
29038,PA,18.35,1136,1,4,1056,
29039,MI,14.81,730,0,4,689,
29040,MA,11.94,338,0,3,311,
29041,TN,26.28,2456,1,10,2398,
29042,PA,25.28,2270,1,8,2133,
29043,CO,4.41,353,1,2,337,
29044,NM,19.76,1483,1,10,1336,
29045,TN,21.24,1256,1,2,1187,
29046,TN,8.57,535,1,4,507,
29047,MS,17.01,745,1,10,653,
29048,CA,9.84,728,0,3,707,
29049,CT,0.0,0,0,0,0,
29050,NJ,14.29,774,1,3,759,
29051,MI,6.24,526,0,1,508,
29052,TN,5.4,391,1,5,387,
29053,TX,13.55,898,0,10,834,
29054,MO,6.36,436,0,3,424,
29055,CA,23.94,2220,1,7,2149,
29056,PA,8.29,860,0,1,743,
29057,NC,34.07,1531,0,2,1370,
29058,CO,48.74,3292,0,7,3007,
29059,LA,7.77,419,0,4,401,
29060,TX,15.21,737,0,1,708,
29061,CO,6.67,372,0,0,360,
29062,GA,0.0,0,0,0,0,
29063,MI,6.04,255,0,2,233,
29064,CA,0.0,0,0,0,0,
29065,PA,9.21,782,0,2,656,
29066,CA,25.04,2662,1,15,2539,
29067,PA,20.02,970,0,2,886,
29068,LA,17.29,1259,1,5,1177,
29069,TX,14.37,648,0,6,588,
29070,MO,0.0,0,0,0,0,
29071,NJ,0.0,0,0,0,0,
29072,PA,16.91,560,1,1,540,
29073,CA,6.81,609,1,1,586,
29074,TX,0.0,0,0,0,0,
29075,TX,11.75,517,1,3,456,
29076,NJ,51.92,2944,1,10,2851,
29077,NM,7.21,537,1,2,499,
29078,CA,6.23,517,0,0,494,
29079,CA,8.96,865,0,2,776,
29080,GA,14.55,1045,1,4,997,
29081,CT,7.17,330,0,0,316,
29082,TN,24.37,1474,0,5,1374,
29083,PA,5.63,375,0,1,349,
29084,NC,31.57,2461,0,5,2290,
29085,NJ,13.0,706,1,2,692,
29086,TX,14.79,824,0,2,789,
29087,RI,14.85,1563,0,6,1493,
29088,PA,17.21,805,1,2,776,
29089,TN,16.59,1310,0,2,1248,
29090,GA,15.39,992,0,2,961,
29091,CA,21.3,1135,1,5,1085,
29092,NJ,16.75,763,1,2,723,
29093,CA,2.85,165,0,0,165,
29094,CT,14.14,851,0,2,795,
29095,MN,0.0,0,0,0,0,
29096,MN,5.85,368,1,2,343,
29097,CO,6.29,329,0,0,320,
29098,OH,11.27,1252,1,4,1158,
29099,MN,5.8,430,1,4,412,
29100,CO,31.38,1908,0,3,1731,
29101,MS,14.57,781,0,4,701,
29102,MN,6.8,502,0,0,483,
29103,TN,26.77,1861,1,8,1786,
29104,RI,0.0,0,0,0,0,
29105,MS,15.66,752,1,11,688,
29106,TX,16.61,743,0,2,693,
29107,PA,16.05,1132,0,2,1026,
29108,CA,19.09,1372,1,8,1222,
29109,CA,0.0,0,0,0,0,
29110,MN,5.15,271,0,1,264,
29111,TX,13.86,644,1,3,601,
29112,IA,0.0,0,0,0,0,
29113,NJ,16.96,982,0,8,851,
29114,MI,30.25,2789,1,13,2637,
29115,TX,11.24,931,1,4,885,
29116,NJ,14.69,498,0,1,459,
29117,CA,0.0,0,0,0,0,
29118,CA,6.75,295,0,1,273,
29119,WI,26.15,1515,0,3,1446,
29120,SC,22.0,1723,1,5,1497,
29121,GA,0.0,0,0,0,0,
29122,PA,14.05,898,0,1,808,
29123,SC,6.62,532,1,2,433,
29124,MA,10.46,977,1,3,917,
29125,MI,0.0,0,0,0,0,
29126,GA,16.48,697,0,4,674,
29127,TX,12.4,529,1,3,479,
29128,TX,8.2,797,1,5,704,
29129,NC,0.0,0,0,0,0,
29130,LA,0.0,0,0,0,0,
29131,CO,17.63,930,0,5,890,
29132,TN,11.41,869,0,1,835,
29133,CA,11.04,713,1,1,690,
29134,GA,7.47,476,0,1,452,
29135,CA,15.48,924,1,4,845,
29136,PA,4.49,430,0,3,415,
29137,CA,16.57,484,0,9,427,
29138,MS,13.23,472,0,1,428,
29139,CA,0.0,0,0,0,0,
29140,TX,15.21,713,0,5,682,
29141,TX,8.01,877,1,2,774,
29142,NJ,14.98,1184,1,7,1137,
29143,NM,31.76,3082,1,3,2924,
29144,CA,7.08,403,1,3,385,
29145,TN,27.23,2533,1,12,2438,
29146,GA,21.35,1109,0,1,1036,
29147,LA,15.49,1331,1,2,1267,
29148,NJ,15.07,1257,1,4,1224,
29149,TX,15.03,993,0,2,946,
29150,MI,8.89,619,1,4,560,
29151,CT,0.18,21,0,0,21,
29152,OH,11.72,1676,1,11,1572,
29153,TX,9.11,955,1,1,906,
29154,TX,16.77,1146,1,3,972,
29155,TX,0.0,0,0,0,0,
29156,TN,8.29,472,0,0,443,
29157,OH,27.52,1750,0,5,1505,
29158,NJ,14.86,685,0,2,643,
29159,NJ,15.1,831,1,7,780,
29160,CT,16.1,1016,0,3,961,
29161,TN,8.28,569,1,1,537,
29162,NC,0.0,0,0,0,0,
29163,TN,26.3,1836,1,3,1691,
29164,NC,39.15,2899,1,7,2706,
29165,GA,5.79,296,0,1,283,
29166,MN,0.76,41,1,1,41,
29167,SC,5.79,832,0,2,769,
29168,CA,8.96,444,1,4,418,
29169,IA,24.98,1719,1,3,1545,
29170,PA,18.85,1118,0,3,1055,
29171,NC,35.2,1337,1,5,1229,
29172,WI,27.74,2636,1,10,2253,
29173,TX,15.22,849,0,5,771,
29174,CT,14.93,593,0,4,531,
29175,TX,22.35,1342,1,6,1307,
29176,MN,11.06,638,0,1,582,
29177,GA,16.31,1100,1,7,1058,
29178,MI,0.0,0,0,0,0,
29179,NC,0.0,0,0,0,0,
29180,NC,15.9,1518,1,6,1434,
29181,CA,6.24,323,0,2,307,
29182,CA,11.52,705,0,5,676,
29183,TN,34.66,3299,1,13,2793,
29184,NJ,14.79,1028,0,2,1012,
29185,TN,2.99,224,1,2,215,
29186,CA,11.41,675,0,2,649,
29187,SC,20.83,1512,0,4,1360,
29188,TX,13.02,1023,1,6,923,
29189,NJ,16.93,947,0,6,896,
29190,RI,13.1,965,1,4,862,
29191,TX,10.32,859,0,4,756,
29192,PA,29.93,2302,1,8,2173,
29193,TX,17.29,899,1,3,851,
29194,MS,10.95,1066,0,3,914,
29195,LA,15.63,1058,0,6,997,
29196,CO,43.89,2420,0,5,2265,
29197,NM,16.55,1305,0,2,1236,
29198,CO,10.45,944,1,1,915,
29199,TX,14.41,751,0,2,699,
29200,PA,11.66,1135,0,1,1073,
29201,CA,22.15,1342,1,3,1196,
29202,CA,39.93,2453,1,7,2318,
29203,CA,0.0,0,0,0,0,
29204,TN,21.88,1606,1,4,1521,
29205,MO,0.0,0,0,0,0,
29206,PA,12.83,826,0,4,750,
29207,TX,16.14,980,1,5,922,
29208,NJ,33.35,1410,1,7,1257,
29209,NC,11.7,710,0,1,677,
29210,IA,8.29,533,1,3,477,
29211,CT,14.53,798,0,13,717,
29212,LA,33.96,2962,0,4,2658,
29213,TX,15.94,934,0,1,876,
29214,NC,22.3,1412,1,1,1344,
29215,MS,13.36,512,0,3,445,
29216,CO,28.86,2775,1,5,2447,
29217,TX,8.87,762,0,2,694,
29218,MI,8.22,485,0,0,456,
29219,ME,33.48,2863,1,6,2487,
29220,CO,7.78,960,1,3,926,
29221,MN,9.04,579,0,4,551,
29222,MO,6.45,582,0,0,501,
29223,TX,32.67,1835,0,7,1751,
29224,TX,9.66,894,0,2,847,
29225,TN,21.9,1510,0,3,1357,
29226,TN,13.05,547,0,0,444,
29227,NC,15.74,1559,1,7,1464,
29228,WI,27.88,3459,1,19,2656,
29229,CA,14.19,877,1,1,855,
29230,TX,7.99,577,1,2,537,
29231,GA,15.69,997,0,2,935,
29232,NC,9.4,748,1,1,671,
29233,MN,0.0,0,0,0,0,
29234,LA,27.21,1740,1,10,1610,
29235,IA,10.1,625,1,2,561,
29236,TX,18.4,977,1,7,961,
29237,MO,6.73,344,0,0,332,
29238,TX,16.63,935,1,5,834,
29239,CO,49.06,4240,1,9,3782,
29240,SC,11.46,703,1,5,661,
29241,NJ,15.63,823,0,4,790,
29242,CO,14.27,1008,1,4,845,
29243,NC,0.0,0,0,0,0,
29244,RI,15.91,1905,0,3,1656,
29245,WI,0.0,0,0,0,0,
29246,PA,11.97,1123,1,3,1025,
29247,CA,38.72,3853,1,12,3703,
29248,RI,25.98,2421,1,10,2287,
29249,OH,12.96,1180,1,2,1089,
29250,CT,16.18,1046,1,4,980,
29251,PA,6.65,425,1,1,404,
29252,NJ,14.87,1061,1,1,1029,
29253,MO,8.75,466,0,2,435,
29254,NJ,32.87,1243,0,3,1140,
29255,GA,10.54,934,0,2,823,
29256,MO,6.1,283,0,0,272,
29257,MN,11.02,651,0,2,626,
29258,CA,10.41,519,1,5,500,
29259,NC,6.14,584,1,3,540,
29260,CO,8.57,548,1,1,520,
29261,NJ,14.02,1224,1,7,1186,
29262,NJ,15.32,527,0,1,486,
29263,TX,8.07,712,1,2,609,
29264,TN,21.67,1787,1,3,1688,
29265,NC,0.0,0,0,0,0,
29266,CO,0.0,0,0,0,0,
29267,ME,30.05,2287,1,9,2150,
29268,NC,7.17,466,0,1,444,
29269,MS,18.33,1160,1,5,1039,
29270,CO,8.69,566,0,0,544,
29271,TX,16.77,974,1,10,944,
29272,ME,0.0,0,0,0,0,
29273,GA,10.52,769,0,0,728,
29274,TX,21.73,1453,0,0,1414,
29275,MA,12.48,1091,1,4,1052,
29276,LA,20.72,3072,1,7,2684,
