,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
53421,CA,6.51,566,0,4,502,3
53422,NJ,17.29,636,0,8,586,3
53423,NJ,49.81,2264,1,15,1997,3
53424,CA,53.87,1646,1,14,1358,3
53425,NJ,45.21,2096,1,11,1847,3
53426,NY,33.59,2165,1,16,1905,3
53427,CA,34.13,1332,1,13,1246,3
53428,NJ,10.31,196,1,7,187,3
53429,CA,14.84,946,1,8,865,3
53430,NY,34.59,1877,1,14,1677,3
53431,NJ,48.94,2389,1,17,2123,3
53432,NY,33.2,1336,1,29,1180,3
53433,NY,36.83,1663,1,16,1450,3
53434,NY,19.66,857,1,10,790,3
53435,NJ,54.66,2284,1,15,2010,3
53436,CA,63.35,3649,1,22,3314,3
53437,CA,50.9,2504,1,30,2357,3
53438,NY,33.11,1507,0,3,1335,3
53439,NY,34.52,1632,1,22,1521,3
53440,NY,9.8,356,0,4,345,3
53441,CA,18.11,583,0,7,531,3
53442,NJ,15.36,558,0,1,499,3
53443,NJ,10.01,384,1,6,369,3
53444,NJ,54.0,2976,1,20,2559,3
53445,CA,24.62,839,1,7,789,3
53446,CA,0.87,69,0,0,68,3
53447,CA,49.58,1487,1,20,1388,3
53448,NY,39.32,1504,1,24,1348,3
53449,NJ,41.4,1376,1,23,1196,3
53450,CA,53.84,1762,1,14,1610,3
53451,NY,34.59,1554,1,23,1450,3
53452,CA,35.59,1381,1,10,1251,3
53453,CA,30.05,992,0,3,920,3
53454,NY,35.72,1726,1,30,1513,3
53455,NJ,28.74,1062,0,5,966,3
53456,CA,36.64,1463,1,11,1373,3
53457,CA,56.02,2326,1,20,2107,3
53458,NJ,54.32,2675,1,14,2357,3
53459,NY,19.08,863,0,3,765,3
53460,CA,16.27,561,0,6,507,3
53461,NJ,41.17,2745,1,13,2339,3
53462,CA,19.14,659,0,1,634,3
53463,CA,36.56,1707,1,19,1577,3
53464,CA,60.7,2241,1,30,2045,3
53465,NY,33.8,1368,1,11,1231,3
53466,PA,32.97,1545,1,14,1323,3
53467,CA,35.5,699,1,6,628,3
53468,CA,37.96,1231,1,14,1085,3
53469,CA,36.02,1298,1,7,1256,3
53470,NY,35.09,1534,1,13,1360,3
53471,NJ,17.39,537,1,6,511,3
53472,CA,22.6,431,0,2,370,3
53473,NY,33.95,1362,1,15,1252,3
53474,CA,33.63,1379,1,6,1090,3
53475,CA,6.14,564,0,3,507,3
53476,PA,35.19,1467,1,14,1292,3
53477,CA,47.69,1457,1,17,1348,3
53478,NY,56.19,2005,1,25,1733,3
53479,CA,35.49,1268,1,12,1138,3
53480,PA,17.9,737,1,7,677,3
53481,NJ,54.99,1966,1,12,1630,3
53482,NJ,47.16,2213,1,19,1993,3
53483,CA,36.3,1420,1,11,1288,3
53484,NY,34.02,1667,1,11,1443,3
53485,PA,17.84,542,0,5,482,3
53486,NY,38.94,1855,1,44,1634,3
53487,CA,32.9,1800,1,7,1668,3
53488,CA,70.69,3174,1,21,2885,3
53489,CA,68.33,3630,1,45,3305,3
53490,CA,34.75,1289,1,8,1178,3
53491,NY,36.16,1294,1,18,1213,3
53492,CA,49.5,2134,1,11,1988,3
53493,CA,36.42,1339,0,9,1228,3
53494,CA,32.84,1056,0,4,976,3
53495,CA,55.5,2259,1,20,1971,3
53496,PA,35.18,2084,1,18,1647,3
53497,NY,33.45,1451,1,31,1320,3
53498,NJ,15.71,501,1,7,470,3
53499,CA,35.0,1167,0,9,1041,3
53500,NY,36.51,1606,1,18,1395,3
53501,NJ,55.65,2560,1,14,2238,3
53502,NJ,40.72,1572,1,11,1330,3
53503,CA,54.63,1958,0,17,1786,3
53504,NJ,44.31,2070,1,18,1897,3
53505,CA,58.96,2443,1,18,2266,3
53506,CA,35.29,1546,1,8,1372,3
53507,CA,57.6,1850,1,9,1614,3
53508,NY,32.29,1458,1,17,1336,3
53509,CA,59.68,2025,1,23,1876,3
53510,PA,18.82,978,1,13,831,3
53511,NY,56.78,2413,1,21,2087,3
53512,CA,51.59,1658,0,26,1465,3
53513,CA,37.21,1596,1,19,1411,3
53514,CA,53.57,1806,1,15,1652,3
53515,CA,57.66,1921,1,20,1759,3
53516,CA,70.8,3162,1,13,2822,3
53517,NY,56.81,2185,1,21,1875,3
53518,CA,58.34,1945,1,10,1806,3
53519,CA,8.9,664,0,9,631,3
53520,NJ,48.79,2129,1,11,1878,3
53521,NY,34.39,1867,1,28,1710,3
53522,NJ,41.64,2160,1,13,1853,3
53523,CA,42.71,1529,1,10,1398,3
53524,CA,58.55,2475,1,15,2072,3
53525,NJ,49.07,1943,1,23,1600,3
53526,NJ,51.14,2258,1,20,1936,3
53527,NJ,55.95,3300,1,21,2928,3
53528,NJ,52.93,2481,1,17,1917,3
53529,CA,55.59,1950,1,16,1807,3
53530,NJ,55.31,1671,0,14,1389,3
53531,CA,36.18,1465,1,15,1308,3
53532,NY,33.44,1441,1,18,1321,3
53533,CA,34.1,1727,0,14,1614,3
53534,CA,44.08,1453,0,10,1130,3
53535,NJ,62.54,2912,1,11,2485,3
53536,NJ,18.37,1064,1,8,980,3
53537,CA,34.24,1766,1,11,1596,3
53538,CA,42.84,1540,1,16,1324,3
53539,CA,71.56,4687,1,26,4237,3
53540,NY,55.44,2108,1,21,1784,3
53541,CA,56.37,2188,1,18,1809,3
53542,NY,33.82,1865,1,16,1637,3
53543,NY,36.79,1262,1,18,1134,3
53544,CA,52.49,1323,1,18,1214,3
53545,NY,35.94,2028,1,18,1794,3
53546,CA,59.1,2818,1,15,2595,3
53547,CA,56.65,2654,1,24,2198,3
53548,CA,49.65,2462,1,30,2215,3
53549,NJ,47.49,1741,1,15,1535,3
53550,CA,9.05,692,0,14,663,3
53551,CA,36.52,1155,1,10,1035,3
53552,CA,52.38,1501,0,13,1335,3
53553,NJ,46.15,2471,1,15,2169,3
53554,CA,33.13,1523,1,6,1438,3
53555,CA,50.66,2042,1,25,1890,3
53556,NY,35.06,1994,0,15,1754,3
53557,NY,36.41,1311,1,18,1217,3
53558,NJ,39.05,1040,1,11,908,3
53559,CA,56.74,2092,1,33,1868,3
53560,CA,34.47,1990,1,8,1858,3
53561,CA,52.12,1782,1,21,1590,3
53562,CA,52.18,2380,1,16,2204,3
53563,NJ,17.46,652,1,21,585,3
53564,NY,36.28,1389,1,9,1289,3
53565,CA,65.02,2052,1,12,1845,3
53566,CA,34.48,1850,1,13,1678,3
53567,CA,35.95,1498,1,8,1377,3
53568,NY,34.7,1784,1,16,1621,3
53569,CA,52.81,1861,1,18,1642,3
53570,NY,33.47,1949,1,18,1714,3
53571,NY,38.69,1564,1,26,1386,3
53572,NJ,17.01,486,1,17,441,3
53573,CA,38.05,1732,1,15,1618,3
53574,CA,56.19,2423,1,18,2044,3
53575,CA,35.85,1224,1,11,1099,3
53576,PA,18.38,612,1,9,551,3
53577,PA,18.99,595,0,4,538,3
53578,CA,56.34,2576,1,15,2327,3
53579,NJ,54.62,2313,1,11,1868,3
53580,CA,53.66,2051,1,24,1811,3
53581,NY,31.81,1538,1,13,1370,3
53582,NJ,43.51,2026,1,20,1840,3
53583,CA,64.66,2146,1,17,1912,3
53584,CA,51.06,1864,1,30,1692,3
53585,NY,34.44,1266,1,20,1196,3
53586,CA,51.21,2573,1,27,2390,3
53587,NJ,45.6,1969,1,18,1747,3
53588,CA,5.87,496,0,6,453,3
53589,CA,35.46,1460,1,14,1318,3
53590,NY,34.8,1425,1,26,1287,3
53591,CA,34.09,1342,1,3,1203,3
53592,CA,35.06,1692,1,13,1605,3
53593,CA,28.43,761,1,16,725,3
53594,CA,57.05,2054,1,19,1736,3
53595,NJ,30.86,1151,1,15,1063,3
53596,CA,40.23,1543,0,4,1435,3
53597,NJ,52.97,2654,1,22,2323,3
53598,CA,54.21,2230,1,14,2010,3
53599,NJ,41.24,1737,1,16,1541,3
53600,CA,52.91,2329,1,22,1976,3
53601,CA,10.4,838,0,10,787,3
53602,CA,53.39,1887,1,17,1749,3
53603,NJ,16.91,626,0,2,583,3
53604,NY,37.17,1423,1,18,1299,3
53605,CA,62.93,3152,1,25,2852,3
53606,PA,33.5,1886,1,12,1589,3
53607,NJ,57.31,3071,1,25,2639,3
53608,CA,35.43,1255,1,9,1198,3
53609,CA,8.71,809,0,19,738,3
53610,CA,35.46,1592,1,16,1497,3
53611,NY,36.77,1911,1,17,1660,3
53612,CA,51.98,1487,1,15,1228,3
53613,PA,34.55,1626,0,11,1451,3
53614,PA,18.56,1077,1,15,958,3
53615,NJ,39.08,1062,1,16,897,3
53616,NY,34.06,1600,1,16,1437,3
53617,NY,34.56,1621,1,20,1441,3
53618,NJ,47.8,2100,1,21,1874,3
53619,CA,33.4,1081,0,11,996,3
53620,CA,8.88,623,0,14,584,3
53621,NJ,44.3,2208,1,16,1985,3
53622,CA,54.12,1820,1,26,1595,3
53623,CA,54.76,1867,1,18,1724,3
53624,CA,25.81,1117,1,14,1025,3
53625,CA,36.11,1960,1,14,1851,3
53626,CA,52.77,2426,1,17,2182,3
53627,PA,14.11,392,1,3,370,3
53628,CA,52.82,3012,1,24,2797,3
53629,CA,32.93,1709,0,9,1578,3
53630,CA,66.99,2985,1,23,2715,3
53631,CA,15.68,615,0,5,586,3
53632,CA,32.72,1915,1,8,1828,3
53633,CA,55.42,2053,1,32,1686,3
53634,NJ,51.97,2002,1,14,1681,3
53635,NY,35.77,2015,1,29,1744,3
53636,CA,69.36,3138,1,25,2845,3
53637,NJ,37.45,1392,1,9,1259,3
53638,CA,6.13,508,0,3,461,3
53639,CA,55.41,1497,1,19,1340,3
53640,PA,34.9,1419,0,9,1252,3
53641,CA,32.14,1774,0,3,1603,3
53642,CA,34.87,2027,1,17,1872,3
53643,CA,53.7,2000,1,36,1706,3
53644,CA,6.02,570,0,3,502,3
53645,NJ,44.66,1941,1,22,1751,3
53646,NJ,16.62,676,1,12,600,3
53647,CA,35.55,1455,1,14,1289,3
53648,CA,32.64,1098,0,9,978,3
53649,CA,69.74,3340,1,17,3080,3
53650,CA,51.92,1624,1,16,1479,3
53651,NJ,39.94,1415,1,22,1225,3
53652,NJ,55.06,2221,1,21,1939,3
53653,CA,65.29,2159,1,18,1978,3
53654,CA,54.53,2942,1,57,2581,3
53655,CA,35.3,1426,1,12,1339,3
53656,NY,28.53,1192,1,16,1112,3
53657,NJ,53.65,3036,1,20,2590,3
53658,CA,46.13,2285,1,18,1973,3
53659,CA,67.45,3326,1,23,3029,3
53660,CA,21.5,1172,1,6,1075,3
53661,NY,37.03,1560,1,14,1420,3
53662,CA,35.04,1781,1,20,1654,3
53663,NY,58.24,2217,1,29,1949,3
53664,CA,71.87,3492,1,25,3183,3
53665,CA,50.41,1727,0,14,1470,3
53666,CA,32.58,1427,1,12,1348,3
53667,CA,33.95,1560,1,16,1448,3
53668,CA,51.45,2109,1,22,1872,3
53669,PA,18.59,658,1,6,597,3
53670,NY,34.35,1822,1,18,1597,3
53671,NY,31.75,1689,1,20,1472,3
53672,CA,60.46,2836,1,24,2549,3
53673,NJ,17.24,953,1,11,865,3
53674,CA,1.92,92,1,2,91,3
53675,NJ,16.72,741,0,2,667,3
53676,NY,34.44,1627,1,11,1408,3
53677,NY,35.83,1483,1,15,1367,3
53678,NJ,43.71,1718,1,12,1545,3
53679,NJ,51.2,3014,1,28,2633,3
53680,CA,32.25,940,1,4,869,3
53681,CA,19.89,657,0,6,604,3
53682,CA,68.14,3470,1,16,3152,3
53683,NJ,51.75,2509,1,12,2217,3
53684,CA,51.57,2842,1,12,2579,3
53685,CA,61.53,2775,1,26,2557,3
53686,NY,42.96,2048,1,23,1805,3
53687,CA,51.7,2040,0,10,1760,3
53688,CA,48.83,1619,0,11,1292,3
53689,CA,34.94,1143,1,6,1041,3
53690,CA,55.23,2314,1,15,2149,3
53691,CA,31.19,1250,1,4,999,3
53692,CA,53.92,1935,1,19,1494,3
53693,NY,34.06,2432,1,36,2172,3
53694,NY,45.58,2096,1,12,1818,3
53695,CA,34.32,1266,1,10,1146,3
53696,NY,34.63,1373,1,22,1276,3
53697,CA,52.68,1817,1,11,1662,3
53698,CA,6.58,610,0,2,576,3
53699,NY,39.23,1365,1,20,1192,3
53700,CA,33.46,1373,1,10,1179,3
53701,CA,54.92,2006,1,19,1746,3
53702,CA,5.41,194,1,1,189,3
53703,CA,32.17,1325,1,15,1248,3
53704,CA,60.99,2004,1,19,1800,3
53705,NY,56.62,2244,1,31,1970,3
53706,CA,33.34,1618,1,7,1265,3
53707,CA,35.16,1114,1,11,995,3
53708,CA,57.65,2263,1,19,1908,3
53709,CA,37.33,1844,1,23,1697,3
53710,CA,25.4,847,1,11,802,3
53711,CA,33.25,909,1,10,773,3
53712,CA,69.03,2992,1,27,2626,3
53713,NJ,55.62,2887,1,24,2562,3
53714,CA,53.25,1745,1,11,1587,3
53715,CA,33.55,1304,1,10,1095,3
53716,CA,54.39,1831,1,12,1682,3
53717,CA,33.59,1964,0,12,1865,3
53718,CA,51.23,1632,1,18,1505,3
53719,CA,54.76,2405,1,13,2077,3
53720,CA,49.68,2046,1,11,1839,3
53721,CA,33.93,1326,1,7,1225,3
53722,NY,34.46,1342,1,14,1216,3
53723,CA,68.93,3198,1,17,2869,3
53724,CA,6.52,550,0,3,505,3
53725,PA,33.66,1435,1,4,1190,3
53726,NJ,17.28,604,1,8,543,3
53727,CA,62.01,2637,1,22,2398,3
53728,CA,10.66,421,0,3,402,3
53729,NY,56.19,2266,1,21,1956,3
53730,CA,35.6,1971,1,13,1874,3
53731,CA,32.94,953,1,2,856,3
53732,NJ,42.08,1628,1,12,1421,3
53733,CA,35.39,1353,0,14,1190,3
53734,CA,9.01,570,0,14,527,3
53735,CA,53.21,2494,1,11,2229,3
53736,CA,34.38,1062,0,7,963,3
53737,CA,61.32,1898,1,19,1464,3
53738,NJ,40.28,1318,1,5,1201,3
53739,CA,52.42,1775,1,14,1514,3
53740,NY,34.25,1285,1,12,1178,3
53741,CA,64.03,2939,1,19,2684,3
53742,CA,31.78,1418,1,11,1307,3
53743,CA,53.19,2454,1,16,1991,3
53744,CA,54.07,1678,1,19,1508,3
53745,CA,32.59,1620,1,11,1526,3
53746,CA,52.37,1667,1,15,1508,3
53747,CA,71.36,3434,1,9,3129,3
53748,CA,33.33,1094,1,5,1017,3
53749,NY,34.3,2098,1,21,1908,3
53750,NJ,42.2,643,0,7,613,3
53751,NY,38.82,1606,1,15,1420,3
53752,CA,27.4,724,1,9,675,3
53753,CA,55.09,2004,1,12,1821,3
53754,CA,10.47,352,0,5,326,3
53755,CA,35.78,1445,1,15,1322,3
53756,NY,34.36,1434,1,9,1252,3
53757,CA,51.3,2316,1,10,2085,3
53758,NY,33.09,1378,1,13,1219,3
53759,NJ,15.65,555,1,8,489,3
53760,NJ,16.85,713,1,4,612,3
53761,NY,31.67,2285,1,18,2075,3
53762,NJ,38.45,1064,1,11,927,3
53763,CA,52.24,1717,1,16,1401,3
53764,CA,54.55,1813,1,17,1658,3
53765,PA,18.02,609,1,11,546,3
53766,CA,33.25,1591,1,9,1469,3
53767,NJ,40.96,1757,1,26,1548,3
53768,PA,18.5,869,1,10,767,3
53769,CA,36.85,1326,1,12,1179,3
53770,NY,35.16,1980,1,19,1780,3
53771,CA,65.26,2763,1,24,2504,3
53772,NJ,60.1,2773,1,7,2463,3
53773,CA,31.5,954,0,7,889,3
53774,CA,9.17,568,0,15,517,3
53775,CA,73.07,2701,1,24,2270,3
53776,CA,9.0,757,0,11,715,3
53777,NY,37.52,1401,1,31,1166,3
53778,CA,50.18,2043,1,12,1589,3
53779,NJ,16.81,781,1,4,709,3
53780,NJ,46.01,1890,1,19,1661,3
53781,CA,35.24,1192,0,7,1110,3
53782,NY,44.26,2317,1,26,2013,3
53783,NY,35.47,1308,1,19,1219,3
53784,CA,62.49,2626,1,13,2422,3
53785,CA,35.64,1882,1,11,1683,3
53786,NY,57.84,1988,1,25,1715,3
53787,NY,54.71,2159,1,21,1881,3
53788,CA,33.77,1266,1,8,1127,3
53789,CA,54.95,2129,1,18,1917,3
53790,CA,62.56,3481,1,20,3131,3
53791,NJ,51.14,2484,1,24,2190,3
53792,CA,24.43,1036,0,6,999,3
53793,NJ,16.3,460,1,8,406,3
53794,CA,50.3,1885,1,23,1622,3
53795,NJ,50.69,2205,1,20,1879,3
53796,NY,35.25,1659,1,14,1432,3
53797,CA,8.84,878,0,14,844,3
53798,NY,34.96,1284,1,24,1191,3
53799,CA,65.91,3864,1,20,3521,3
53800,CA,32.49,1932,1,13,1845,3
53801,CA,17.3,578,1,9,543,3
53802,NJ,64.02,3315,1,20,2811,3
53803,CA,34.59,1496,1,14,1427,3
53804,CA,51.38,2221,1,23,1997,3
53805,NJ,54.96,1865,1,14,1633,3
53806,CA,55.56,1919,1,20,1764,3
53807,PA,32.92,1385,1,5,1181,3
53808,CA,35.81,1336,1,13,1222,3
53809,CA,58.45,2181,1,13,2022,3
53810,CA,15.4,1045,1,9,960,3
53811,PA,17.92,820,1,21,749,3
53812,CA,52.03,2055,1,35,1731,3
53813,PA,17.55,824,1,26,760,3
53814,CA,53.86,1874,1,18,1717,3
53815,CA,51.36,1822,1,16,1697,3
53816,CA,31.48,1178,1,4,1071,3
53817,CA,71.32,3025,1,17,2722,3
53818,NJ,47.6,1871,1,28,1634,3
53819,CA,60.51,3156,1,11,2843,3
53820,NY,33.77,1391,1,31,1263,3
53821,CA,55.33,1950,1,10,1722,3
53822,CA,50.15,1595,1,20,1466,3
53823,NY,35.85,2274,1,20,2008,3
53824,CA,8.98,626,0,23,581,3
53825,CA,21.9,885,0,1,810,3
53826,CA,53.89,2076,1,23,1899,3
53827,CA,53.68,1860,1,11,1632,3
53828,CA,59.21,1864,1,19,1655,3
53829,CA,53.77,2584,1,21,2300,3
53830,CA,32.28,1236,0,4,962,3
53831,NY,37.04,1901,1,28,1636,3
53832,PA,18.39,584,0,3,521,3
53833,CA,56.53,2230,1,9,1891,3
53834,NY,39.5,1501,1,28,1299,3
53835,CA,50.96,1294,1,7,1021,3
53836,CA,53.49,1667,1,11,1364,3
53837,NJ,5.82,155,1,3,151,3
53838,NY,39.88,1675,1,21,1432,3
53839,CA,50.99,1709,1,9,1406,3
53840,CA,51.92,2316,1,7,2123,3
53841,CA,64.68,3410,1,9,3118,3
53842,NY,37.43,1348,1,10,1224,3
53843,CA,53.3,1806,1,16,1628,3
53844,CA,70.84,3099,1,17,2772,3
53845,CA,53.41,1516,1,32,1291,3
53846,NY,35.29,1399,1,16,1260,3
53847,CA,78.97,3854,1,46,3281,3
53848,CA,31.82,1274,0,10,1175,3
53849,NJ,63.6,3689,1,22,3210,3
53850,NY,33.18,1507,1,17,1327,3
53851,CA,55.15,2463,1,21,2096,3
53852,CA,34.95,2494,1,16,2286,3
53853,CA,54.66,1935,1,29,1741,3
53854,NJ,43.22,1854,1,22,1687,3
53855,NJ,15.74,604,1,15,547,3
53856,NJ,51.88,2463,1,18,2184,3
53857,NJ,54.83,2597,1,19,2175,3
53858,CA,31.28,751,1,5,709,3
53859,NY,36.46,1763,1,56,1469,3
53860,NY,36.3,1723,1,18,1515,3
53861,CA,41.49,1365,0,7,1286,3
53862,CA,31.26,1366,1,9,1310,3
53863,NY,56.47,2027,1,27,1790,3
53864,NJ,51.69,3098,1,30,2719,3
53865,NJ,53.91,2142,1,14,1850,3
53866,CA,67.36,3323,1,17,3020,3
53867,UT,17.87,853,0,3,804,3
53868,UT,33.23,1818,1,12,1771,3
53869,CA,77.08,3430,1,16,3075,3
53870,UT,20.12,1399,1,8,1348,3
53871,UT,4.55,104,0,1,100,3
53872,UT,5.14,239,0,0,234,3
53873,UT,5.39,283,0,1,274,3
53874,UT,17.22,899,1,12,875,3
53875,CA,15.87,679,0,3,644,3
53876,UT,10.69,502,0,1,490,3
53877,UT,0.0,0,0,0,0,3
53878,UT,33.98,2518,1,19,2365,3
53879,UT,0.0,0,0,0,0,3
53880,UT,0.0,0,0,0,0,3
53881,UT,0.0,0,0,0,0,3
53882,UT,10.19,457,0,0,441,3
53883,UT,19.3,1673,1,9,1607,3
53884,UT,156.82,7463,1,44,6923,3
53885,UT,0.0,0,0,0,0,3
53886,UT,0.0,0,0,0,0,3
53887,UT,3.34,165,0,0,163,3
53888,CA,10.24,519,0,2,492,3
53889,VA,3.89,194,0,0,187,3
53890,VA,4.0,142,0,1,141,3
53891,UT,24.7,1486,1,5,1427,3
53892,UT,57.13,4201,1,13,3907,3
53893,VA,29.31,1779,1,4,1696,3
53894,UT,10.69,509,0,0,497,3
53895,VA,5.28,332,0,0,328,3
53896,UT,9.51,589,0,0,572,3
53897,VA,3.43,166,0,0,166,3
53898,UT,17.52,988,1,3,939,3
53899,UT,0.0,0,0,0,0,3
53900,UT,16.78,1238,1,7,1165,3
53901,UT,14.41,719,0,4,694,3
53902,VA,8.68,350,0,2,336,3
53903,UT,31.62,2477,1,11,2400,3
53904,VA,5.22,143,0,3,133,3
53905,UT,11.18,741,0,1,700,3
53906,UT,16.61,952,1,9,925,3
53907,CA,7.8,540,0,3,518,3
53908,VA,3.12,195,1,1,193,3
53909,UT,22.43,1587,0,5,1524,3
53910,UT,10.85,685,1,4,668,3
53911,UT,21.76,903,1,7,841,3
53912,UT,25.8,2489,1,5,2411,3
53913,UT,22.4,805,0,8,762,3
53914,UT,21.67,1547,0,2,1506,3
53915,VA,3.36,124,0,0,116,3
53916,UT,1.68,61,0,0,57,3
53917,VA,6.1,312,1,1,310,3
53918,VA,8.68,477,0,4,470,3
53919,UT,18.21,1056,1,5,1028,3
53920,UT,0.0,0,0,0,0,3
53921,UT,12.02,1186,0,1,1169,3
53922,UT,26.72,1641,1,6,1524,3
53923,CA,20.61,854,0,2,790,3
53924,UT,12.61,483,0,1,455,3
53925,UT,31.2,1457,1,7,1361,3
53926,UT,16.74,996,1,2,964,3
53927,VA,8.98,548,0,5,540,3
53928,VA,5.48,269,0,1,260,3
53929,UT,17.41,1039,1,8,986,3
53930,VA,7.88,398,1,4,379,3
53931,UT,19.07,664,0,3,638,3
53932,UT,0.0,0,0,0,0,3
53933,UT,21.1,1702,1,6,1616,3
53934,VA,6.19,272,1,1,259,3
53935,VA,5.81,315,0,0,306,3
53936,UT,18.1,624,0,4,572,3
53937,UT,20.82,659,0,9,641,3
53938,UT,16.58,1185,0,3,1101,3
53939,UT,12.06,820,0,3,763,3
53940,UT,36.57,2420,1,6,2270,3
53941,UT,0.0,0,0,0,0,3
53942,VA,4.64,226,1,5,221,3
53943,VA,5.12,336,0,1,327,3
53944,UT,28.97,1132,1,11,1100,3
53945,CA,47.18,2807,1,12,2538,3
53946,UT,10.67,644,0,4,618,3
53947,UT,20.11,1616,0,5,1540,3
53948,UT,7.23,846,0,0,827,3
53949,VA,5.44,249,0,2,246,3
53950,VA,4.69,210,1,1,206,3
53951,UT,3.49,142,0,2,140,3
53952,VA,5.12,200,0,2,197,3
53953,UT,25.43,1078,0,6,971,3
53954,VA,7.02,398,1,2,390,3
53955,VA,6.8,356,0,2,338,3
53956,VA,5.06,270,1,4,264,3
53957,UT,17.43,552,0,1,532,3
53958,UT,12.16,1007,0,4,948,3
53959,UT,31.33,2193,1,5,2052,3
53960,UT,12.19,889,1,5,857,3
53961,UT,8.5,476,0,3,438,3
53962,VA,7.42,345,0,1,334,3
53963,UT,58.24,3578,1,18,3255,3
53964,UT,12.61,1430,0,1,1404,3
53965,VA,5.08,271,1,2,264,3
53966,VA,8.15,435,1,5,421,3
53967,VA,5.37,218,0,1,208,3
53968,UT,13.07,1047,1,0,1023,3
53969,UT,13.14,1624,1,3,1594,3
53970,UT,15.52,634,0,3,624,3
53971,UT,7.81,724,0,4,695,3
53972,VA,5.06,238,0,0,228,3
53973,UT,30.05,2546,1,5,2459,3
53974,VA,5.26,313,0,2,307,3
53975,TX,623.49,13568,0,162,13061,3
53976,VA,4.14,165,0,0,159,3
53977,UT,2.97,125,1,2,123,3
53978,CA,13.08,698,0,3,655,3
53979,VA,7.46,377,0,4,361,3
53980,UT,10.81,411,0,2,391,3
53981,UT,22.52,1171,1,7,1137,3
53982,UT,16.43,1076,0,0,1054,3
53983,VA,4.55,220,0,1,216,3
53984,VA,4.52,200,0,0,199,3
53985,UT,5.7,258,0,2,254,3
53986,UT,17.23,393,0,1,375,3
53987,UT,10.83,367,0,0,363,3
53988,CA,5.89,351,1,2,342,3
53989,UT,31.15,1620,1,7,1524,3
53990,VA,4.77,226,0,2,224,3
53991,CA,5.53,315,0,1,281,3
53992,UT,15.97,1005,1,6,926,3
53993,UT,0.0,0,0,0,0,3
53994,CA,7.56,268,0,3,255,3
53995,UT,19.95,1434,0,7,1368,3
53996,CA,5.37,145,0,2,143,3
53997,UT,16.84,891,1,5,850,3
53998,CA,5.62,225,0,0,217,3
53999,UT,16.86,897,1,8,871,3
54000,VA,3.53,212,0,2,207,3
54001,UT,10.39,330,0,1,324,3
54002,VA,3.6,166,1,3,164,3
54003,CA,20.31,1141,0,1,1076,3
54004,UT,24.21,2051,1,8,1886,3
54005,UT,16.88,1141,1,8,1112,3
54006,UT,0.0,0,0,0,0,3
54007,VA,6.12,386,0,0,368,3
54008,UT,0.0,0,0,0,0,3
54009,VA,7.49,312,0,0,302,3
54010,UT,0.0,0,0,0,0,3
54011,UT,25.26,1232,1,7,1122,3
54012,UT,12.85,1247,1,4,1228,3
54013,UT,26.98,1625,1,6,1528,3
54014,VA,5.82,305,0,1,296,3
54015,UT,20.2,1103,1,2,1049,3
54016,CA,47.05,2921,1,5,2677,3
54017,VA,4.79,216,1,4,213,3
54018,VA,3.64,167,0,2,167,3
54019,UT,25.05,1652,0,3,1577,3
54020,VA,13.64,585,1,2,576,3
54021,UT,12.48,562,1,3,534,3
54022,UT,18.64,1454,1,13,1405,3
54023,UT,11.15,478,0,1,472,3
54024,UT,27.78,1190,0,4,1087,3
54025,UT,18.07,678,0,1,651,3
54026,UT,12.51,1353,0,1,1323,3
54027,UT,32.03,1589,0,7,1456,3
54028,UT,17.74,811,1,6,783,3
54029,VA,5.98,353,0,3,346,3
54030,VA,29.35,1039,1,2,995,3
54031,UT,0.0,0,0,0,0,3
54032,UT,16.74,1152,1,2,1135,3
54033,UT,6.87,263,1,2,245,3
54034,VA,5.27,249,0,0,246,3
54035,UT,8.96,483,0,0,470,3
54036,UT,49.69,3666,1,21,3554,3
54037,VA,3.62,187,1,2,183,3
54038,UT,14.7,894,0,4,877,3
54039,UT,4.14,193,1,1,185,3
54040,UT,54.01,3633,1,21,3427,3
54041,CA,8.55,304,1,3,294,3
54042,UT,19.56,1473,1,3,1397,3
54043,UT,11.5,563,0,2,541,3
54044,UT,55.06,3178,0,15,2901,3
54045,UT,40.39,3143,1,11,2728,3
54046,UT,0.0,0,0,0,0,3
54047,VA,8.78,373,0,4,351,3
54048,UT,0.0,0,0,0,0,3
54049,UT,24.07,1810,1,6,1747,3
54050,UT,48.76,3575,1,11,3433,3
54051,UT,22.67,1822,0,4,1776,3
54052,UT,7.4,676,0,2,650,3
54053,UT,9.19,489,1,3,475,3
54054,UT,21.76,787,0,6,742,3
54055,UT,27.04,2193,1,4,2115,3
54056,VA,5.84,277,1,4,270,3
54057,UT,0.0,0,0,0,0,3
54058,TX,183.09,81384,0,60,79198,3
54059,UT,0.0,0,0,0,0,3
54060,UT,21.87,804,1,8,753,3
54061,VA,16.23,727,0,3,709,3
54062,VA,5.3,217,0,1,211,3
54063,VA,4.17,144,0,0,142,3
54064,VA,5.93,247,0,2,242,3
54065,UT,7.36,390,0,2,379,3
54066,UT,20.26,1654,0,4,1595,3
54067,UT,21.9,922,1,4,886,3
54068,UT,51.09,3713,1,9,3482,3
54069,VA,10.69,392,0,6,373,3
54070,VA,16.19,694,1,2,678,3
54071,UT,21.92,1053,1,9,1022,3
